Source	Target	Weight	Type
37	236	1	Undirected
30	135	1	Undirected
4	167	1	Undirected
18	33	1	Undirected
306	311	1	Undirected
112	186	2	Undirected
114	210	2	Undirected
133	182	1	Undirected
16	49	1	Undirected
38	140	1	Undirected
37	162	1	Undirected
196	293	1	Undirected
33	264	1	Undirected
24	213	1	Undirected
53	180	2	Undirected
222	230	1	Undirected
112	113	1	Undirected
53	287	1	Undirected
112	205	1	Undirected
10	229	1	Undirected
12	32	2	Undirected
8	24	1	Undirected
55	185	1	Undirected
51	85	4	Undirected
213	217	1	Undirected
181	298	1	Undirected
48	85	6	Undirected
35	79	14	Undirected
92	271	1	Undirected
33	243	2	Undirected
38	299	1	Undirected
64	204	1	Undirected
202	205	1	Undirected
199	293	1	Undirected
90	292	1	Undirected
4	133	4	Undirected
196	209	1	Undirected
9	158	1	Undirected
16	241	1	Undirected
250	268	1	Undirected
32	172	1	Undirected
193	209	1	Undirected
33	91	2	Undirected
105	161	2	Undirected
144	146	1	Undirected
266	268	1	Undirected
21	37	17	Undirected
10	121	3	Undirected
63	232	2	Undirected
68	81	1	Undirected
10	122	1	Undirected
260	264	1	Undirected
63	66	1	Undirected
67	296	1	Undirected
88	235	1	Undirected
35	48	8	Undirected
1	193	1	Undirected
200	202	1	Undirected
311	312	1	Undirected
88	196	2	Undirected
210	220	1	Undirected
71	180	2	Undirected
136	207	1	Undirected
13	312	1	Undirected
47	61	1	Undirected
4	130	1	Undirected
7	28	5	Undirected
23	198	2	Undirected
10	92	7	Undirected
92	233	2	Undirected
1	247	1	Undirected
262	268	1	Undirected
264	266	1	Undirected
35	229	1	Undirected
89	158	1	Undirected
10	200	1	Undirected
90	142	1	Undirected
10	235	1	Undirected
77	132	1	Undirected
5	33	3	Undirected
4	122	1	Undirected
1	84	1	Undirected
24	51	11	Undirected
76	85	8	Undirected
79	265	1	Undirected
21	99	1	Undirected
13	248	1	Undirected
161	261	1	Undirected
37	113	1	Undirected
6	23	12	Undirected
55	121	1	Undirected
67	203	1	Undirected
103	196	1	Undirected
113	118	1	Undirected
137	296	1	Undirected
30	83	1	Undirected
85	161	1	Undirected
142	247	1	Undirected
32	78	1	Undirected
10	118	3	Undirected
101	106	1	Undirected
62	187	1	Undirected
84	195	1	Undirected
38	67	7	Undirected
67	180	2	Undirected
79	109	1	Undirected
79	282	1	Undirected
59	67	1	Undirected
133	185	1	Undirected
67	194	1	Undirected
79	276	1	Undirected
23	255	1	Undirected
35	309	1	Undirected
133	195	1	Undirected
85	171	1	Undirected
90	275	1	Undirected
91	199	2	Undirected
5	112	2	Undirected
236	239	1	Undirected
91	295	1	Undirected
30	202	1	Undirected
108	115	1	Undirected
165	170	1	Undirected
53	105	4	Undirected
39	87	1	Undirected
19	315	1	Undirected
11	181	2	Undirected
115	117	1	Undirected
63	90	4	Undirected
23	232	2	Undirected
108	313	1	Undirected
25	91	1	Undirected
34	282	1	Undirected
51	54	1	Undirected
13	159	1	Undirected
76	207	1	Undirected
19	88	4	Undirected
71	199	1	Undirected
8	14	1	Undirected
30	204	1	Undirected
39	98	1	Undirected
28	109	1	Undirected
202	295	1	Undirected
121	189	1	Undirected
122	128	1	Undirected
3	27	1	Undirected
53	65	1	Undirected
62	91	5	Undirected
114	233	1	Undirected
2	118	3	Undirected
227	229	1	Undirected
65	72	1	Undirected
9	15	1	Undirected
1	23	6	Undirected
58	304	1	Undirected
42	44	1	Undirected
37	108	7	Undirected
108	171	1	Undirected
206	208	1	Undirected
33	84	1	Undirected
158	202	1	Undirected
89	93	1	Undirected
276	278	1	Undirected
62	83	5	Undirected
13	264	1	Undirected
24	112	7	Undirected
85	275	1	Undirected
16	32	6	Undirected
9	103	1	Undirected
105	246	2	Undirected
37	290	1	Undirected
222	224	1	Undirected
7	205	1	Undirected
161	166	1	Undirected
108	125	1	Undirected
84	199	1	Undirected
136	142	2	Undirected
38	313	1	Undirected
50	55	1	Undirected
112	283	1	Undirected
37	107	1	Undirected
83	165	1	Undirected
89	279	1	Undirected
10	295	1	Undirected
5	300	1	Undirected
88	193	1	Undirected
51	176	1	Undirected
114	218	1	Undirected
190	281	1	Undirected
5	177	1	Undirected
32	113	1	Undirected
203	209	1	Undirected
13	282	1	Undirected
5	95	1	Undirected
35	298	1	Undirected
127	274	1	Undirected
92	238	1	Undirected
19	222	1	Undirected
203	207	1	Undirected
7	199	3	Undirected
77	196	1	Undirected
48	231	1	Undirected
232	236	1	Undirected
6	165	2	Undirected
68	70	1	Undirected
12	112	1	Undirected
76	178	1	Undirected
83	202	1	Undirected
24	47	1	Undirected
22	247	1	Undirected
13	204	2	Undirected
10	107	1	Undirected
79	206	1	Undirected
79	225	1	Undirected
16	20	1	Undirected
115	129	1	Undirected
24	234	1	Undirected
256	267	1	Undirected
63	151	1	Undirected
167	168	1	Undirected
28	48	4	Undirected
66	79	1	Undirected
305	308	1	Undirected
21	287	1	Undirected
38	298	1	Undirected
38	139	1	Undirected
45	55	1	Undirected
24	119	1	Undirected
162	163	1	Undirected
38	128	1	Undirected
118	124	1	Undirected
116	128	1	Undirected
112	254	1	Undirected
186	304	1	Undirected
108	117	1	Undirected
90	202	1	Undirected
108	114	6	Undirected
51	57	1	Undirected
257	262	1	Undirected
123	226	1	Undirected
204	206	1	Undirected
32	223	1	Undirected
13	86	1	Undirected
25	128	1	Undirected
85	224	1	Undirected
38	274	1	Undirected
63	166	1	Undirected
133	169	1	Undirected
2	5	2	Undirected
27	135	1	Undirected
39	116	1	Undirected
75	209	1	Undirected
41	62	1	Undirected
53	207	1	Undirected
83	286	1	Undirected
137	297	1	Undirected
24	240	1	Undirected
38	244	1	Undirected
58	165	2	Undirected
114	133	4	Undirected
23	234	1	Undirected
23	62	6	Undirected
32	308	1	Undirected
67	74	1	Undirected
234	238	1	Undirected
37	94	1	Undirected
17	71	1	Undirected
24	314	1	Undirected
90	92	6	Undirected
85	221	1	Undirected
88	192	2	Undirected
98	303	1	Undirected
35	94	1	Undirected
13	196	3	Undirected
90	168	1	Undirected
25	85	3	Undirected
19	302	1	Undirected
282	285	1	Undirected
282	284	1	Undirected
7	108	4	Undirected
89	296	1	Undirected
5	318	1	Undirected
1	242	1	Undirected
63	313	1	Undirected
91	209	1	Undirected
27	238	1	Undirected
3	33	1	Undirected
13	128	1	Undirected
76	164	1	Undirected
275	279	1	Undirected
26	29	1	Undirected
58	195	1	Undirected
37	130	1	Undirected
21	128	1	Undirected
6	33	7	Undirected
92	290	1	Undirected
2	138	1	Undirected
181	186	1	Undirected
22	231	1	Undirected
79	157	1	Undirected
83	145	1	Undirected
53	176	1	Undirected
14	30	1	Undirected
11	236	1	Undirected
88	171	1	Undirected
79	296	1	Undirected
23	227	1	Undirected
136	298	1	Undirected
180	188	1	Undirected
77	123	1	Undirected
30	91	1	Undirected
171	188	1	Undirected
25	140	1	Undirected
214	217	1	Undirected
23	134	1	Undirected
45	47	1	Undirected
88	249	1	Undirected
7	116	1	Undirected
254	259	1	Undirected
112	121	4	Undirected
105	120	1	Undirected
22	128	1	Undirected
43	139	1	Undirected
234	237	1	Undirected
106	107	1	Undirected
84	201	1	Undirected
68	77	1	Undirected
58	246	2	Undirected
43	243	1	Undirected
48	131	1	Undirected
193	194	1	Undirected
83	150	1	Undirected
6	263	2	Undirected
35	192	2	Undirected
24	266	1	Undirected
7	203	1	Undirected
17	187	1	Undirected
37	112	6	Undirected
137	293	1	Undirected
35	111	1	Undirected
67	225	1	Undirected
21	316	1	Undirected
32	152	1	Undirected
51	137	2	Undirected
84	108	1	Undirected
205	212	1	Undirected
38	158	1	Undirected
24	311	1	Undirected
38	129	1	Undirected
127	303	1	Undirected
1	249	1	Undirected
21	80	1	Undirected
60	74	1	Undirected
70	72	1	Undirected
32	123	4	Undirected
89	107	1	Undirected
199	202	2	Undirected
21	232	2	Undirected
132	209	1	Undirected
237	289	1	Undirected
53	117	1	Undirected
24	37	21	Undirected
35	291	1	Undirected
24	201	1	Undirected
12	22	2	Undirected
165	298	1	Undirected
27	289	1	Undirected
65	82	1	Undirected
21	230	1	Undirected
217	220	1	Undirected
85	291	1	Undirected
127	289	1	Undirected
2	40	1	Undirected
38	143	1	Undirected
11	312	1	Undirected
192	197	1	Undirected
19	266	1	Undirected
304	316	1	Undirected
79	178	1	Undirected
136	268	1	Undirected
92	283	1	Undirected
35	90	7	Undirected
35	293	1	Undirected
43	141	1	Undirected
77	293	1	Undirected
44	67	1	Undirected
37	219	1	Undirected
18	21	1	Undirected
92	108	3	Undirected
147	149	1	Undirected
11	165	2	Undirected
77	89	2	Undirected
90	178	1	Undirected
34	285	1	Undirected
23	295	1	Undirected
19	161	3	Undirected
188	190	1	Undirected
49	65	1	Undirected
243	248	1	Undirected
51	140	1	Undirected
38	272	1	Undirected
133	168	1	Undirected
161	168	1	Undirected
13	279	1	Undirected
34	128	1	Undirected
7	249	1	Undirected
32	234	1	Undirected
7	124	1	Undirected
13	281	1	Undirected
13	210	2	Undirected
67	201	1	Undirected
24	167	1	Undirected
112	127	7	Undirected
32	137	2	Undirected
52	73	1	Undirected
37	165	2	Undirected
71	248	1	Undirected
83	291	1	Undirected
89	298	1	Undirected
83	105	3	Undirected
113	122	1	Undirected
5	229	1	Undirected
63	199	2	Undirected
76	247	1	Undirected
79	281	1	Undirected
42	45	1	Undirected
17	188	1	Undirected
141	144	1	Undirected
2	23	5	Undirected
33	118	2	Undirected
37	83	6	Undirected
5	228	1	Undirected
67	114	5	Undirected
45	74	1	Undirected
98	285	1	Undirected
254	266	1	Undirected
6	71	8	Undirected
7	90	5	Undirected
121	250	1	Undirected
10	223	1	Undirected
16	90	3	Undirected
202	294	1	Undirected
44	63	1	Undirected
286	290	1	Undirected
150	155	1	Undirected
142	272	1	Undirected
51	184	1	Undirected
38	209	1	Undirected
11	90	5	Undirected
10	18	1	Undirected
62	245	1	Undirected
1	240	1	Undirected
11	114	2	Undirected
33	285	1	Undirected
77	241	1	Undirected
195	209	1	Undirected
79	85	9	Undirected
253	264	1	Undirected
35	130	1	Undirected
21	93	1	Undirected
112	137	1	Undirected
43	202	1	Undirected
102	130	1	Undirected
23	260	1	Undirected
108	185	1	Undirected
22	284	1	Undirected
127	318	1	Undirected
142	289	1	Undirected
63	201	1	Undirected
71	291	1	Undirected
4	114	4	Undirected
63	143	2	Undirected
46	76	1	Undirected
5	223	1	Undirected
111	120	1	Undirected
67	307	1	Undirected
84	87	1	Undirected
38	104	1	Undirected
92	112	3	Undirected
105	302	1	Undirected
10	274	1	Undirected
263	308	1	Undirected
93	99	1	Undirected
108	317	1	Undirected
172	173	1	Undirected
105	232	1	Undirected
13	302	1	Undirected
63	79	10	Undirected
24	85	9	Undirected
109	117	1	Undirected
88	272	1	Undirected
6	50	1	Undirected
20	26	1	Undirected
31	168	1	Undirected
71	240	1	Undirected
28	213	1	Undirected
55	80	1	Undirected
4	119	1	Undirected
250	259	1	Undirected
35	184	1	Undirected
19	306	1	Undirected
13	263	2	Undirected
7	121	1	Undirected
79	280	1	Undirected
255	265	1	Undirected
13	151	1	Undirected
24	49	2	Undirected
136	192	2	Undirected
136	300	1	Undirected
195	290	1	Undirected
75	114	1	Undirected
21	38	10	Undirected
24	27	10	Undirected
133	265	1	Undirected
67	301	1	Undirected
21	143	3	Undirected
117	127	1	Undirected
194	201	1	Undirected
49	61	1	Undirected
4	28	3	Undirected
11	35	9	Undirected
5	296	1	Undirected
5	295	1	Undirected
19	30	3	Undirected
23	158	2	Undirected
196	297	1	Undirected
4	98	1	Undirected
62	88	6	Undirected
79	117	1	Undirected
7	69	1	Undirected
303	316	1	Undirected
67	302	1	Undirected
28	51	4	Undirected
67	123	3	Undirected
21	228	1	Undirected
83	84	2	Undirected
91	203	1	Undirected
48	79	9	Undirected
133	136	6	Undirected
16	29	1	Undirected
7	72	1	Undirected
6	138	1	Undirected
13	186	3	Undirected
89	161	1	Undirected
5	287	1	Undirected
37	289	1	Undirected
77	79	3	Undirected
171	219	1	Undirected
35	176	1	Undirected
13	229	1	Undirected
92	170	1	Undirected
25	185	1	Undirected
28	122	1	Undirected
35	305	1	Undirected
91	309	1	Undirected
232	239	1	Undirected
35	37	15	Undirected
67	305	1	Undirected
93	104	1	Undirected
43	213	1	Undirected
71	238	1	Undirected
38	302	1	Undirected
6	78	1	Undirected
46	54	1	Undirected
1	124	1	Undirected
258	262	1	Undirected
90	297	1	Undirected
102	114	2	Undirected
76	115	1	Undirected
71	230	1	Undirected
111	128	1	Undirected
21	194	1	Undirected
61	75	1	Undirected
137	196	1	Undirected
65	79	1	Undirected
39	103	1	Undirected
53	219	1	Undirected
10	171	2	Undirected
92	270	1	Undirected
14	76	4	Undirected
32	104	1	Undirected
127	237	1	Undirected
118	122	1	Undirected
83	169	1	Undirected
48	52	1	Undirected
210	246	1	Undirected
53	122	1	Undirected
6	262	1	Undirected
43	80	1	Undirected
91	108	3	Undirected
263	303	1	Undirected
23	294	1	Undirected
53	124	1	Undirected
133	228	1	Undirected
60	68	1	Undirected
38	269	1	Undirected
13	59	1	Undirected
94	100	1	Undirected
213	219	1	Undirected
264	267	1	Undirected
67	190	2	Undirected
5	30	1	Undirected
24	190	2	Undirected
190	195	1	Undirected
38	122	1	Undirected
109	123	1	Undirected
38	271	1	Undirected
37	164	1	Undirected
10	130	1	Undirected
35	173	1	Undirected
24	59	1	Undirected
32	297	1	Undirected
1	79	5	Undirected
161	310	1	Undirected
43	83	2	Undirected
3	10	1	Undirected
63	190	2	Undirected
24	31	7	Undirected
64	101	1	Undirected
71	92	5	Undirected
85	288	1	Undirected
102	107	1	Undirected
79	175	1	Undirected
258	265	1	Undirected
24	144	1	Undirected
19	79	10	Undirected
102	120	1	Undirected
12	28	1	Undirected
37	199	3	Undirected
142	153	1	Undirected
11	302	1	Undirected
1	110	1	Undirected
200	209	1	Undirected
24	103	3	Undirected
43	88	3	Undirected
71	204	1	Undirected
7	44	1	Undirected
92	121	1	Undirected
114	273	1	Undirected
6	120	1	Undirected
18	34	1	Undirected
136	303	1	Undirected
24	91	6	Undirected
22	238	1	Undirected
133	294	1	Undirected
13	26	1	Undirected
127	302	1	Undirected
32	154	1	Undirected
112	196	1	Undirected
49	209	1	Undirected
55	72	1	Undirected
28	31	3	Undirected
143	155	1	Undirected
67	249	1	Undirected
58	159	1	Undirected
38	63	5	Undirected
6	229	1	Undirected
128	129	1	Undirected
31	38	6	Undirected
71	158	1	Undirected
13	87	1	Undirected
30	71	2	Undirected
24	168	2	Undirected
141	157	1	Undirected
10	90	5	Undirected
159	168	1	Undirected
212	314	1	Undirected
71	77	2	Undirected
84	192	1	Undirected
25	291	1	Undirected
51	76	9	Undirected
14	58	1	Undirected
13	311	1	Undirected
64	137	1	Undirected
180	189	1	Undirected
10	222	1	Undirected
25	242	1	Undirected
7	117	1	Undirected
4	22	4	Undirected
11	188	1	Undirected
12	121	1	Undirected
195	197	1	Undirected
65	80	1	Undirected
58	140	1	Undirected
31	199	1	Undirected
102	106	1	Undirected
59	60	1	Undirected
37	197	1	Undirected
132	206	1	Undirected
27	99	1	Undirected
136	238	1	Undirected
79	279	1	Undirected
210	240	1	Undirected
6	184	1	Undirected
212	316	1	Undirected
35	181	2	Undirected
7	247	1	Undirected
23	160	1	Undirected
285	312	1	Undirected
91	293	1	Undirected
118	233	1	Undirected
38	247	1	Undirected
69	72	1	Undirected
121	190	1	Undirected
6	44	1	Undirected
3	26	1	Undirected
91	102	1	Undirected
4	230	1	Undirected
132	205	2	Undirected
10	132	5	Undirected
121	182	1	Undirected
4	131	1	Undirected
195	286	1	Undirected
11	12	1	Undirected
79	268	1	Undirected
12	103	1	Undirected
100	103	1	Undirected
48	66	1	Undirected
83	209	1	Undirected
79	283	1	Undirected
65	66	1	Undirected
2	237	1	Undirected
6	68	1	Undirected
85	130	1	Undirected
60	64	1	Undirected
67	95	1	Undirected
48	54	1	Undirected
158	208	1	Undirected
39	84	1	Undirected
23	95	1	Undirected
24	206	1	Undirected
10	224	1	Undirected
108	142	1	Undirected
77	246	2	Undirected
308	316	1	Undirected
158	207	1	Undirected
92	186	2	Undirected
14	168	1	Undirected
15	17	1	Undirected
76	233	2	Undirected
98	133	1	Undirected
195	198	2	Undirected
91	312	1	Undirected
181	183	1	Undirected
132	302	1	Undirected
53	119	1	Undirected
194	204	1	Undirected
22	199	1	Undirected
9	140	1	Undirected
127	209	2	Undirected
23	67	9	Undirected
196	299	1	Undirected
41	89	1	Undirected
83	248	1	Undirected
6	48	11	Undirected
180	197	1	Undirected
205	311	1	Undirected
91	163	1	Undirected
24	113	1	Undirected
14	190	2	Undirected
59	61	1	Undirected
8	16	1	Undirected
79	284	1	Undirected
22	272	1	Undirected
37	89	7	Undirected
32	157	1	Undirected
63	161	2	Undirected
58	139	1	Undirected
33	121	1	Undirected
4	116	1	Undirected
255	267	1	Undirected
31	269	1	Undirected
108	256	1	Undirected
58	245	1	Undirected
35	204	2	Undirected
305	314	1	Undirected
258	267	1	Undirected
5	165	1	Undirected
263	304	1	Undirected
4	161	1	Undirected
108	303	1	Undirected
114	183	1	Undirected
194	205	1	Undirected
79	132	5	Undirected
198	210	1	Undirected
32	254	1	Undirected
6	118	4	Undirected
132	298	1	Undirected
35	108	6	Undirected
37	273	1	Undirected
293	298	1	Undirected
35	314	1	Undirected
180	181	1	Undirected
21	82	1	Undirected
121	171	1	Undirected
79	226	1	Undirected
10	131	1	Undirected
23	112	4	Undirected
37	47	1	Undirected
255	260	1	Undirected
246	291	1	Undirected
62	186	3	Undirected
251	266	1	Undirected
8	28	1	Undirected
301	313	1	Undirected
5	17	2	Undirected
114	267	1	Undirected
22	123	4	Undirected
55	67	2	Undirected
14	238	1	Undirected
85	103	1	Undirected
127	307	1	Undirected
3	13	1	Undirected
42	56	1	Undirected
35	297	1	Undirected
37	265	1	Undirected
30	198	1	Undirected
37	95	1	Undirected
32	246	3	Undirected
34	83	2	Undirected
10	161	2	Undirected
51	82	1	Undirected
35	231	1	Undirected
7	83	4	Undirected
41	74	1	Undirected
13	313	1	Undirected
11	89	4	Undirected
108	123	1	Undirected
79	231	1	Undirected
13	292	1	Undirected
35	223	1	Undirected
212	217	1	Undirected
114	196	1	Undirected
12	30	1	Undirected
258	264	1	Undirected
32	250	1	Undirected
114	291	1	Undirected
51	208	1	Undirected
32	211	1	Undirected
109	120	1	Undirected
54	73	1	Undirected
35	89	6	Undirected
25	125	1	Undirected
204	207	1	Undirected
55	108	1	Undirected
161	163	1	Undirected
6	306	1	Undirected
102	127	2	Undirected
57	63	1	Undirected
79	202	2	Undirected
21	225	1	Undirected
37	119	1	Undirected
15	36	1	Undirected
21	202	2	Undirected
28	36	1	Undirected
39	127	2	Undirected
83	171	2	Undirected
250	256	1	Undirected
232	294	1	Undirected
141	142	1	Undirected
34	89	3	Undirected
7	56	1	Undirected
62	302	1	Undirected
28	39	7	Undirected
121	128	1	Undirected
123	237	2	Undirected
5	302	1	Undirected
39	40	1	Undirected
6	315	1	Undirected
48	219	1	Undirected
10	117	1	Undirected
23	58	3	Undirected
53	92	4	Undirected
51	113	1	Undirected
7	237	1	Undirected
27	62	6	Undirected
6	280	1	Undirected
23	226	2	Undirected
67	78	1	Undirected
67	118	2	Undirected
27	217	1	Undirected
85	286	1	Undirected
22	186	1	Undirected
309	318	1	Undirected
21	166	1	Undirected
13	272	1	Undirected
142	155	1	Undirected
102	197	1	Undirected
205	318	1	Undirected
112	183	1	Undirected
1	29	1	Undirected
12	25	2	Undirected
46	56	1	Undirected
63	183	1	Undirected
5	108	3	Undirected
31	245	1	Undirected
63	200	1	Undirected
66	76	1	Undirected
19	49	1	Undirected
165	299	1	Undirected
25	43	3	Undirected
283	287	1	Undirected
23	85	5	Undirected
19	64	2	Undirected
92	278	1	Undirected
37	218	1	Undirected
32	167	1	Undirected
90	103	2	Undirected
142	195	2	Undirected
41	173	1	Undirected
29	39	1	Undirected
67	177	1	Undirected
8	18	1	Undirected
17	79	1	Undirected
28	106	1	Undirected
205	316	1	Undirected
225	228	1	Undirected
23	26	1	Undirected
83	158	2	Undirected
63	144	1	Undirected
90	130	1	Undirected
35	185	2	Undirected
33	36	1	Undirected
35	139	1	Undirected
76	189	1	Undirected
256	260	1	Undirected
1	121	2	Undirected
158	174	1	Undirected
39	215	1	Undirected
108	301	1	Undirected
35	115	1	Undirected
53	205	1	Undirected
4	137	1	Undirected
105	163	1	Undirected
43	142	3	Undirected
28	107	1	Undirected
191	199	1	Undirected
168	238	1	Undirected
22	53	5	Undirected
180	206	1	Undirected
118	209	1	Undirected
105	169	1	Undirected
202	293	1	Undirected
35	84	2	Undirected
33	290	1	Undirected
145	148	1	Undirected
45	81	1	Undirected
84	203	1	Undirected
102	115	1	Undirected
103	104	1	Undirected
75	196	1	Undirected
31	124	1	Undirected
51	73	1	Undirected
76	172	1	Undirected
161	259	1	Undirected
28	101	1	Undirected
212	263	1	Undirected
88	197	1	Undirected
83	86	1	Undirected
71	290	1	Undirected
116	124	1	Undirected
105	194	1	Undirected
21	233	2	Undirected
24	181	2	Undirected
13	223	1	Undirected
21	77	4	Undirected
56	77	1	Undirected
114	171	4	Undirected
70	75	1	Undirected
62	81	1	Undirected
114	257	1	Undirected
13	245	1	Undirected
21	162	1	Undirected
47	82	1	Undirected
28	87	1	Undirected
37	258	1	Undirected
37	64	3	Undirected
11	108	3	Undirected
143	156	1	Undirected
48	229	1	Undirected
92	180	1	Undirected
31	138	1	Undirected
34	284	1	Undirected
13	134	1	Undirected
48	221	1	Undirected
27	160	1	Undirected
114	260	1	Undirected
102	117	1	Undirected
186	311	1	Undirected
93	102	1	Undirected
10	181	2	Undirected
233	234	1	Undirected
99	102	1	Undirected
43	49	1	Undirected
1	24	7	Undirected
105	291	1	Undirected
20	23	1	Undirected
43	62	3	Undirected
127	283	1	Undirected
23	164	1	Undirected
37	58	6	Undirected
251	257	1	Undirected
192	196	2	Undirected
136	255	1	Undirected
5	195	1	Undirected
54	82	1	Undirected
88	104	1	Undirected
59	65	1	Undirected
47	70	1	Undirected
16	114	2	Undirected
24	99	1	Undirected
42	68	1	Undirected
191	200	1	Undirected
14	26	1	Undirected
215	219	1	Undirected
28	32	7	Undirected
48	232	2	Undirected
44	73	1	Undirected
46	53	1	Undirected
112	136	4	Undirected
2	95	1	Undirected
6	15	1	Undirected
118	193	1	Undirected
37	307	1	Undirected
39	190	1	Undirected
250	265	1	Undirected
35	128	1	Undirected
7	43	4	Undirected
98	307	1	Undirected
19	103	3	Undirected
71	224	1	Undirected
59	73	1	Undirected
7	74	1	Undirected
12	138	1	Undirected
118	279	1	Undirected
170	239	1	Undirected
46	72	1	Undirected
13	45	1	Undirected
25	105	2	Undirected
25	233	2	Undirected
199	300	1	Undirected
222	228	1	Undirected
219	220	1	Undirected
142	287	1	Undirected
1	36	1	Undirected
6	35	16	Undirected
32	140	1	Undirected
51	102	2	Undirected
84	191	1	Undirected
9	270	1	Undirected
9	123	1	Undirected
79	145	1	Undirected
