Source	Target	Weight	Type
1	129	2	Undirected
7	77	2	Undirected
55	94	1	Undirected
61	111	2	Undirected
5	32	1	Undirected
107	130	1	Undirected
192	208	1	Undirected
89	274	1	Undirected
208	365	1	Undirected
27	109	1	Undirected
4	55	6	Undirected
53	378	1	Undirected
13	185	1	Undirected
113	173	2	Undirected
58	393	1	Undirected
13	72	2	Undirected
188	191	1	Undirected
209	242	1	Undirected
134	242	1	Undirected
86	97	1	Undirected
166	177	1	Undirected
111	123	1	Undirected
7	337	1	Undirected
173	237	2	Undirected
72	192	1	Undirected
15	28	1	Undirected
1	378	1	Undirected
68	362	1	Undirected
208	241	2	Undirected
26	54	2	Undirected
203	207	1	Undirected
31	133	1	Undirected
316	318	1	Undirected
7	102	1	Undirected
156	161	1	Undirected
29	283	1	Undirected
93	269	1	Undirected
208	236	1	Undirected
7	211	1	Undirected
91	135	1	Undirected
53	229	1	Undirected
125	134	1	Undirected
171	173	1	Undirected
276	279	1	Undirected
4	75	1	Undirected
241	275	1	Undirected
3	374	1	Undirected
291	302	1	Undirected
3	62	1	Undirected
173	380	1	Undirected
88	92	1	Undirected
11	54	2	Undirected
104	120	1	Undirected
23	269	1	Undirected
26	132	3	Undirected
14	185	1	Undirected
10	391	1	Undirected
58	279	1	Undirected
136	192	3	Undirected
72	81	2	Undirected
35	167	1	Undirected
109	132	2	Undirected
63	67	1	Undirected
242	250	1	Undirected
82	97	1	Undirected
72	120	1	Undirected
23	270	1	Undirected
143	148	1	Undirected
35	241	4	Undirected
114	247	1	Undirected
186	193	1	Undirected
55	328	1	Undirected
91	207	1	Undirected
7	132	7	Undirected
111	229	2	Undirected
188	218	1	Undirected
29	131	2	Undirected
287	296	1	Undirected
273	274	1	Undirected
175	206	1	Undirected
85	218	1	Undirected
382	388	1	Undirected
33	205	1	Undirected
81	215	1	Undirected
31	74	1	Undirected
91	228	1	Undirected
70	88	1	Undirected
35	277	1	Undirected
35	103	4	Undirected
31	164	1	Undirected
26	92	3	Undirected
293	299	1	Undirected
131	219	1	Undirected
136	166	1	Undirected
358	361	1	Undirected
85	122	4	Undirected
150	315	1	Undirected
6	18	1	Undirected
52	102	1	Undirected
10	215	1	Undirected
73	76	1	Undirected
35	151	1	Undirected
31	113	4	Undirected
369	380	1	Undirected
30	373	1	Undirected
89	206	1	Undirected
1	154	1	Undirected
22	229	1	Undirected
31	299	1	Undirected
36	221	1	Undirected
54	105	1	Undirected
70	336	1	Undirected
118	131	1	Undirected
93	111	4	Undirected
74	109	1	Undirected
10	153	1	Undirected
5	54	4	Undirected
83	102	1	Undirected
87	396	1	Undirected
197	212	1	Undirected
19	29	1	Undirected
121	173	1	Undirected
251	260	1	Undirected
34	156	1	Undirected
86	112	1	Undirected
36	357	1	Undirected
208	366	1	Undirected
137	140	1	Undirected
236	372	1	Undirected
9	115	1	Undirected
96	293	1	Undirected
136	185	1	Undirected
132	277	1	Undirected
111	363	1	Undirected
92	262	1	Undirected
52	170	1	Undirected
13	243	1	Undirected
23	160	1	Undirected
270	281	1	Undirected
23	181	1	Undirected
236	246	1	Undirected
5	281	1	Undirected
361	367	1	Undirected
52	81	3	Undirected
73	106	1	Undirected
72	107	1	Undirected
176	392	1	Undirected
55	236	3	Undirected
14	194	1	Undirected
31	393	1	Undirected
68	79	2	Undirected
242	244	1	Undirected
92	386	1	Undirected
292	300	1	Undirected
59	60	1	Undirected
207	209	1	Undirected
350	356	1	Undirected
48	66	1	Undirected
173	220	2	Undirected
51	252	1	Undirected
256	259	1	Undirected
140	162	1	Undirected
51	144	1	Undirected
312	318	1	Undirected
31	174	1	Undirected
51	91	1	Undirected
83	120	1	Undirected
3	334	1	Undirected
199	203	1	Undirected
92	95	1	Undirected
7	350	1	Undirected
11	173	5	Undirected
11	211	1	Undirected
192	196	1	Undirected
152	155	1	Undirected
15	34	1	Undirected
31	270	1	Undirected
110	133	1	Undirected
3	108	1	Undirected
10	167	1	Undirected
13	20	1	Undirected
10	393	1	Undirected
246	250	1	Undirected
23	397	1	Undirected
199	200	1	Undirected
79	98	2	Undirected
75	124	1	Undirected
241	366	1	Undirected
70	122	2	Undirected
8	25	1	Undirected
4	98	4	Undirected
15	106	2	Undirected
115	376	1	Undirected
79	99	1	Undirected
10	293	2	Undirected
7	190	2	Undirected
119	121	1	Undirected
55	87	6	Undirected
31	87	11	Undirected
259	261	1	Undirected
79	175	1	Undirected
30	76	4	Undirected
35	332	1	Undirected
93	131	4	Undirected
5	166	1	Undirected
77	183	1	Undirected
10	88	1	Undirected
10	163	1	Undirected
33	95	1	Undirected
33	226	1	Undirected
114	371	1	Undirected
1	135	1	Undirected
386	396	1	Undirected
53	72	1	Undirected
104	131	2	Undirected
109	125	1	Undirected
78	136	5	Undirected
82	362	1	Undirected
10	378	1	Undirected
197	199	1	Undirected
132	212	1	Undirected
87	189	1	Undirected
236	250	1	Undirected
58	76	3	Undirected
54	371	1	Undirected
31	148	1	Undirected
95	130	1	Undirected
10	127	1	Undirected
132	202	2	Undirected
82	245	1	Undirected
9	53	1	Undirected
10	229	2	Undirected
29	203	1	Undirected
146	163	1	Undirected
10	374	1	Undirected
93	194	3	Undirected
97	102	1	Undirected
74	111	1	Undirected
102	108	1	Undirected
82	106	1	Undirected
7	36	9	Undirected
6	181	1	Undirected
31	328	1	Undirected
23	348	1	Undirected
68	130	1	Undirected
297	399	1	Undirected
27	75	1	Undirected
1	60	8	Undirected
126	283	1	Undirected
183	241	1	Undirected
27	77	1	Undirected
79	87	3	Undirected
31	184	1	Undirected
171	177	1	Undirected
182	241	1	Undirected
301	302	1	Undirected
13	116	1	Undirected
77	128	1	Undirected
9	34	1	Undirected
98	101	1	Undirected
87	132	6	Undirected
30	82	3	Undirected
35	154	2	Undirected
27	52	1	Undirected
98	246	1	Undirected
2	62	1	Undirected
340	344	1	Undirected
78	182	2	Undirected
192	221	1	Undirected
100	120	1	Undirected
35	396	1	Undirected
94	397	1	Undirected
77	125	1	Undirected
87	169	1	Undirected
294	296	1	Undirected
79	182	1	Undirected
92	265	1	Undirected
113	187	1	Undirected
58	122	4	Undirected
86	124	1	Undirected
93	232	1	Undirected
275	280	1	Undirected
95	118	1	Undirected
2	63	1	Undirected
34	36	1	Undirected
89	246	1	Undirected
15	103	2	Undirected
56	305	1	Undirected
8	45	1	Undirected
13	99	1	Undirected
11	90	1	Undirected
84	86	1	Undirected
82	188	2	Undirected
31	79	3	Undirected
79	111	1	Undirected
35	181	1	Undirected
53	64	1	Undirected
11	235	1	Undirected
78	359	2	Undirected
81	227	1	Undirected
384	388	1	Undirected
196	243	2	Undirected
244	245	1	Undirected
154	176	1	Undirected
340	349	1	Undirected
23	271	1	Undirected
30	72	3	Undirected
351	355	1	Undirected
10	269	1	Undirected
73	88	1	Undirected
273	283	1	Undirected
10	142	1	Undirected
98	382	1	Undirected
51	208	1	Undirected
194	224	1	Undirected
29	108	1	Undirected
35	357	1	Undirected
113	316	1	Undirected
5	285	1	Undirected
51	253	1	Undirected
113	313	1	Undirected
372	375	1	Undirected
286	299	1	Undirected
10	101	1	Undirected
76	95	1	Undirected
26	79	1	Undirected
104	232	1	Undirected
26	359	1	Undirected
52	87	6	Undirected
29	173	3	Undirected
84	113	1	Undirected
298	305	1	Undirected
120	131	1	Undirected
35	337	1	Undirected
186	191	1	Undirected
26	110	1	Undirected
7	369	1	Undirected
175	230	1	Undirected
29	87	7	Undirected
149	152	1	Undirected
15	268	1	Undirected
53	391	1	Undirected
1	81	3	Undirected
101	127	1	Undirected
137	153	1	Undirected
134	225	1	Undirected
209	381	1	Undirected
4	245	1	Undirected
8	80	1	Undirected
114	151	1	Undirected
276	283	1	Undirected
21	23	1	Undirected
58	90	1	Undirected
10	94	2	Undirected
11	97	1	Undirected
29	80	1	Undirected
23	33	4	Undirected
19	27	1	Undirected
87	215	1	Undirected
111	128	1	Undirected
111	165	1	Undirected
18	26	1	Undirected
104	220	1	Undirected
198	217	1	Undirected
36	281	1	Undirected
11	210	1	Undirected
33	128	1	Undirected
187	215	1	Undirected
31	277	1	Undirected
23	365	1	Undirected
54	71	1	Undirected
170	179	1	Undirected
113	131	2	Undirected
137	152	1	Undirected
36	348	1	Undirected
72	209	1	Undirected
88	89	1	Undirected
97	108	1	Undirected
31	78	8	Undirected
78	97	1	Undirected
140	148	1	Undirected
23	330	1	Undirected
93	116	1	Undirected
54	173	1	Undirected
45	76	1	Undirected
31	360	1	Undirected
55	83	1	Undirected
196	267	1	Undirected
81	129	2	Undirected
190	384	1	Undirected
10	22	7	Undirected
122	225	1	Undirected
68	173	1	Undirected
9	168	1	Undirected
100	293	1	Undirected
53	113	1	Undirected
1	80	1	Undirected
73	135	1	Undirected
131	132	3	Undirected
3	239	1	Undirected
293	365	1	Undirected
5	23	22	Undirected
35	85	6	Undirected
25	28	1	Undirected
58	109	1	Undirected
27	134	1	Undirected
348	356	1	Undirected
98	136	4	Undirected
388	400	1	Undirected
262	265	1	Undirected
68	91	3	Undirected
1	104	1	Undirected
26	361	1	Undirected
6	93	2	Undirected
132	370	1	Undirected
35	45	2	Undirected
190	383	1	Undirected
284	339	1	Undirected
35	382	1	Undirected
79	90	1	Undirected
98	112	2	Undirected
290	297	1	Undirected
23	99	1	Undirected
347	348	1	Undirected
283	320	1	Undirected
99	112	1	Undirected
78	118	1	Undirected
66	369	1	Undirected
70	99	1	Undirected
7	243	2	Undirected
94	99	1	Undirected
48	62	1	Undirected
376	386	1	Undirected
15	227	1	Undirected
4	201	1	Undirected
122	244	1	Undirected
23	275	1	Undirected
70	93	1	Undirected
114	217	2	Undirected
136	248	1	Undirected
77	118	1	Undirected
22	52	3	Undirected
18	20	1	Undirected
7	238	1	Undirected
31	353	1	Undirected
59	61	1	Undirected
173	336	1	Undirected
287	297	1	Undirected
80	170	1	Undirected
102	128	1	Undirected
134	224	1	Undirected
8	208	1	Undirected
236	359	1	Undirected
134	380	1	Undirected
93	213	1	Undirected
11	258	1	Undirected
87	199	1	Undirected
104	194	2	Undirected
115	395	1	Undirected
139	164	1	Undirected
134	246	1	Undirected
115	397	1	Undirected
69	135	1	Undirected
50	54	1	Undirected
35	257	2	Undirected
350	357	1	Undirected
7	19	1	Undirected
29	115	2	Undirected
3	224	1	Undirected
244	250	1	Undirected
92	211	1	Undirected
235	248	1	Undirected
26	102	1	Undirected
121	223	1	Undirected
147	161	1	Undirected
29	363	1	Undirected
103	243	2	Undirected
132	234	1	Undirected
31	236	3	Undirected
8	33	2	Undirected
23	383	1	Undirected
111	199	1	Undirected
97	122	1	Undirected
78	135	1	Undirected
5	60	11	Undirected
31	257	2	Undirected
17	29	1	Undirected
3	118	1	Undirected
120	123	1	Undirected
10	327	1	Undirected
21	26	1	Undirected
93	325	1	Undirected
7	246	1	Undirected
55	209	2	Undirected
81	115	1	Undirected
136	182	3	Undirected
54	373	1	Undirected
90	118	1	Undirected
206	211	1	Undirected
8	105	1	Undirected
36	349	1	Undirected
35	373	1	Undirected
136	235	1	Undirected
81	92	3	Undirected
29	335	1	Undirected
9	90	1	Undirected
190	387	1	Undirected
113	335	1	Undirected
78	178	1	Undirected
208	247	1	Undirected
89	210	1	Undirected
97	123	1	Undirected
58	388	1	Undirected
175	194	1	Undirected
175	243	1	Undirected
22	386	1	Undirected
30	107	1	Undirected
11	240	2	Undirected
139	160	1	Undirected
26	73	1	Undirected
81	90	1	Undirected
31	118	1	Undirected
13	134	4	Undirected
63	198	1	Undirected
297	391	1	Undirected
63	369	1	Undirected
83	399	1	Undirected
58	220	1	Undirected
93	133	1	Undirected
35	259	1	Undirected
51	176	2	Undirected
24	35	1	Undirected
81	86	1	Undirected
257	270	1	Undirected
114	370	1	Undirected
72	94	1	Undirected
182	228	1	Undirected
68	90	1	Undirected
111	183	2	Undirected
8	111	2	Undirected
136	217	2	Undirected
31	157	1	Undirected
131	236	2	Undirected
4	129	2	Undirected
239	247	1	Undirected
88	126	1	Undirected
29	275	1	Undirected
87	238	1	Undirected
346	348	1	Undirected
58	95	1	Undirected
5	365	1	Undirected
87	391	1	Undirected
165	166	1	Undirected
387	391	1	Undirected
15	388	1	Undirected
27	90	1	Undirected
116	120	1	Undirected
198	199	1	Undirected
76	227	1	Undirected
45	122	1	Undirected
92	238	1	Undirected
126	236	1	Undirected
72	211	1	Undirected
92	375	1	Undirected
29	61	1	Undirected
10	254	1	Undirected
31	159	1	Undirected
66	245	1	Undirected
72	132	2	Undirected
110	132	1	Undirected
61	212	1	Undirected
10	262	1	Undirected
7	123	1	Undirected
55	179	1	Undirected
58	107	1	Undirected
60	120	1	Undirected
92	364	1	Undirected
76	113	2	Undirected
73	104	1	Undirected
94	400	1	Undirected
178	180	1	Undirected
144	152	1	Undirected
196	204	1	Undirected
3	14	2	Undirected
5	14	4	Undirected
76	229	1	Undirected
309	311	1	Undirected
81	226	1	Undirected
222	227	1	Undirected
37	46	1	Undirected
131	165	1	Undirected
33	45	1	Undirected
7	230	1	Undirected
74	86	1	Undirected
201	209	1	Undirected
219	226	1	Undirected
321	327	1	Undirected
11	227	1	Undirected
237	239	1	Undirected
103	108	1	Undirected
144	149	1	Undirected
131	370	1	Undirected
297	389	1	Undirected
131	220	2	Undirected
58	99	1	Undirected
77	191	1	Undirected
72	91	3	Undirected
54	113	1	Undirected
9	17	1	Undirected
11	311	1	Undirected
1	122	4	Undirected
78	225	1	Undirected
220	368	1	Undirected
173	191	1	Undirected
96	192	2	Undirected
93	214	1	Undirected
6	246	1	Undirected
3	109	2	Undirected
96	129	2	Undirected
52	377	1	Undirected
90	96	1	Undirected
82	208	2	Undirected
188	220	2	Undirected
2	3	2	Undirected
6	381	1	Undirected
148	161	1	Undirected
176	257	1	Undirected
5	9	5	Undirected
9	19	1	Undirected
10	77	2	Undirected
142	159	1	Undirected
13	54	3	Undirected
23	147	1	Undirected
22	173	2	Undirected
70	86	1	Undirected
52	266	1	Undirected
96	196	2	Undirected
73	117	1	Undirected
79	122	2	Undirected
54	59	1	Undirected
30	211	1	Undirected
89	97	1	Undirected
385	391	1	Undirected
1	53	4	Undirected
183	198	1	Undirected
76	123	1	Undirected
83	118	1	Undirected
34	163	1	Undirected
60	113	2	Undirected
111	376	1	Undirected
106	387	1	Undirected
35	57	1	Undirected
359	367	1	Undirected
113	315	1	Undirected
95	117	1	Undirected
114	115	1	Undirected
113	129	1	Undirected
194	235	1	Undirected
80	128	1	Undirected
111	249	2	Undirected
225	226	1	Undirected
76	103	3	Undirected
202	297	1	Undirected
125	132	1	Undirected
134	269	1	Undirected
31	111	6	Undirected
1	70	1	Undirected
330	334	1	Undirected
2	13	1	Undirected
195	198	1	Undirected
10	128	1	Undirected
78	245	1	Undirected
6	329	1	Undirected
27	33	2	Undirected
85	237	1	Undirected
15	107	1	Undirected
30	127	1	Undirected
27	131	1	Undirected
36	276	1	Undirected
12	26	1	Undirected
92	334	2	Undirected
22	96	2	Undirected
339	355	1	Undirected
145	150	1	Undirected
393	394	1	Undirected
202	394	1	Undirected
53	335	1	Undirected
85	238	1	Undirected
167	171	1	Undirected
114	373	1	Undirected
68	117	1	Undirected
352	355	1	Undirected
23	62	1	Undirected
125	131	1	Undirected
127	135	1	Undirected
144	145	1	Undirected
170	171	1	Undirected
10	283	2	Undirected
55	75	1	Undirected
15	177	1	Undirected
52	192	2	Undirected
176	259	1	Undirected
15	95	1	Undirected
3	241	1	Undirected
87	119	1	Undirected
93	266	1	Undirected
1	125	1	Undirected
29	188	2	Undirected
102	104	1	Undirected
5	173	7	Undirected
33	61	1	Undirected
78	117	1	Undirected
9	43	1	Undirected
31	279	1	Undirected
100	238	1	Undirected
289	297	1	Undirected
13	71	1	Undirected
121	365	1	Undirected
319	327	1	Undirected
8	12	1	Undirected
168	174	1	Undirected
90	92	1	Undirected
111	131	3	Undirected
30	120	1	Undirected
97	126	1	Undirected
395	397	1	Undirected
1	56	1	Undirected
15	327	1	Undirected
26	242	1	Undirected
29	395	1	Undirected
237	247	1	Undirected
17	36	1	Undirected
31	191	1	Undirected
137	159	1	Undirected
99	126	1	Undirected
63	381	1	Undirected
45	88	1	Undirected
365	366	1	Undirected
103	206	1	Undirected
291	306	1	Undirected
10	191	1	Undirected
347	352	1	Undirected
168	177	1	Undirected
138	158	1	Undirected
192	228	1	Undirected
91	217	1	Undirected
206	372	1	Undirected
275	279	1	Undirected
3	91	4	Undirected
5	226	1	Undirected
26	81	2	Undirected
78	262	1	Undirected
323	325	1	Undirected
13	122	3	Undirected
384	393	1	Undirected
209	247	1	Undirected
346	354	1	Undirected
91	197	1	Undirected
5	109	3	Undirected
70	81	1	Undirected
1	6	2	Undirected
125	126	1	Undirected
92	220	4	Undirected
114	363	1	Undirected
3	110	1	Undirected
283	323	1	Undirected
286	290	1	Undirected
170	177	1	Undirected
1	84	1	Undirected
29	297	1	Undirected
80	181	1	Undirected
31	386	1	Undirected
55	109	2	Undirected
55	208	3	Undirected
13	190	1	Undirected
102	121	1	Undirected
15	112	2	Undirected
52	366	1	Undirected
53	57	1	Undirected
83	88	1	Undirected
109	136	2	Undirected
22	250	1	Undirected
72	93	3	Undirected
35	281	1	Undirected
141	161	1	Undirected
22	209	1	Undirected
75	78	1	Undirected
190	191	1	Undirected
98	385	1	Undirected
35	238	1	Undirected
7	128	1	Undirected
113	122	3	Undirected
60	297	1	Undirected
30	113	2	Undirected
113	220	1	Undirected
5	250	1	Undirected
93	271	1	Undirected
52	240	3	Undirected
78	235	1	Undirected
15	90	1	Undirected
11	61	2	Undirected
35	78	8	Undirected
111	205	1	Undirected
35	165	2	Undirected
89	187	2	Undirected
6	79	2	Undirected
188	194	3	Undirected
105	122	1	Undirected
206	213	1	Undirected
197	209	1	Undirected
91	121	3	Undirected
7	386	1	Undirected
173	229	1	Undirected
51	57	1	Undirected
52	61	3	Undirected
5	88	1	Undirected
84	125	1	Undirected
61	200	1	Undirected
5	267	1	Undirected
55	108	1	Undirected
93	268	1	Undirected
155	161	1	Undirected
136	330	1	Undirected
29	31	9	Undirected
36	134	4	Undirected
102	115	1	Undirected
7	366	1	Undirected
78	96	4	Undirected
148	156	1	Undirected
220	262	1	Undirected
11	310	1	Undirected
55	360	1	Undirected
26	240	2	Undirected
176	382	1	Undirected
353	356	1	Undirected
1	228	1	Undirected
143	147	1	Undirected
23	24	1	Undirected
36	236	1	Undirected
7	219	1	Undirected
208	246	1	Undirected
72	218	1	Undirected
310	313	1	Undirected
36	344	1	Undirected
81	106	1	Undirected
15	74	1	Undirected
293	294	1	Undirected
95	101	1	Undirected
15	193	1	Undirected
209	379	1	Undirected
122	278	1	Undirected
23	48	1	Undirected
60	162	1	Undirected
98	116	1	Undirected
61	207	1	Undirected
1	120	1	Undirected
58	250	1	Undirected
14	19	1	Undirected
29	133	1	Undirected
372	381	1	Undirected
58	297	1	Undirected
29	209	2	Undirected
23	78	8	Undirected
70	82	1	Undirected
4	371	1	Undirected
26	88	1	Undirected
82	99	1	Undirected
10	317	1	Undirected
31	294	1	Undirected
22	202	2	Undirected
52	210	1	Undirected
36	121	2	Undirected
284	342	1	Undirected
21	34	1	Undirected
23	318	1	Undirected
22	84	1	Undirected
3	206	1	Undirected
79	130	1	Undirected
14	27	1	Undirected
68	102	1	Undirected
136	243	1	Undirected
60	257	1	Undirected
71	98	1	Undirected
198	376	1	Undirected
78	120	1	Undirected
66	236	2	Undirected
115	386	1	Undirected
240	369	1	Undirected
45	98	1	Undirected
132	133	1	Undirected
80	107	1	Undirected
122	367	1	Undirected
10	121	3	Undirected
52	218	1	Undirected
14	57	1	Undirected
35	256	1	Undirected
391	397	1	Undirected
271	278	1	Undirected
31	301	1	Undirected
5	338	1	Undirected
141	152	1	Undirected
85	282	1	Undirected
152	162	1	Undirected
10	298	1	Undirected
53	115	1	Undirected
111	126	3	Undirected
51	228	1	Undirected
1	240	2	Undirected
98	197	1	Undirected
4	45	1	Undirected
36	283	1	Undirected
140	149	1	Undirected
5	214	1	Undirected
195	210	1	Undirected
241	257	1	Undirected
51	226	1	Undirected
205	212	1	Undirected
348	357	1	Undirected
25	34	1	Undirected
92	337	1	Undirected
85	123	1	Undirected
92	206	2	Undirected
8	23	3	Undirected
69	91	1	Undirected
95	103	1	Undirected
1	99	1	Undirected
93	246	1	Undirected
329	335	1	Undirected
29	83	2	Undirected
82	136	3	Undirected
35	60	11	Undirected
155	157	1	Undirected
54	61	1	Undirected
30	249	2	Undirected
8	52	2	Undirected
196	246	1	Undirected
27	68	1	Undirected
307	308	1	Undirected
131	375	1	Undirected
58	110	1	Undirected
205	206	1	Undirected
9	171	1	Undirected
259	260	1	Undirected
240	376	1	Undirected
10	299	1	Undirected
383	392	1	Undirected
87	109	1	Undirected
51	357	1	Undirected
91	134	5	Undirected
6	179	1	Undirected
55	114	6	Undirected
87	171	1	Undirected
109	114	3	Undirected
132	250	1	Undirected
220	365	1	Undirected
45	118	1	Undirected
35	368	1	Undirected
97	104	1	Undirected
31	396	1	Undirected
5	345	1	Undirected
92	123	1	Undirected
100	113	2	Undirected
35	289	1	Undirected
63	114	2	Undirected
202	206	1	Undirected
119	125	1	Undirected
183	215	1	Undirected
53	337	1	Undirected
1	211	1	Undirected
122	221	1	Undirected
134	227	1	Undirected
53	103	1	Undirected
246	248	1	Undirected
7	49	1	Undirected
114	156	1	Undirected
7	13	6	Undirected
100	115	1	Undirected
182	222	1	Undirected
182	217	1	Undirected
76	191	1	Undirected
31	143	1	Undirected
345	354	1	Undirected
114	143	1	Undirected
225	229	1	Undirected
59	65	1	Undirected
100	136	2	Undirected
105	114	1	Undirected
138	160	1	Undirected
126	188	1	Undirected
4	71	1	Undirected
182	237	1	Undirected
285	305	1	Undirected
5	357	1	Undirected
251	261	1	Undirected
4	76	5	Undirected
157	158	1	Undirected
22	393	1	Undirected
67	221	1	Undirected
52	111	5	Undirected
35	204	1	Undirected
288	300	1	Undirected
169	179	1	Undirected
131	196	3	Undirected
35	275	1	Undirected
390	395	1	Undirected
5	230	1	Undirected
85	291	1	Undirected
13	359	2	Undirected
6	96	2	Undirected
72	182	1	Undirected
101	114	1	Undirected
114	245	1	Undirected
377	379	1	Undirected
29	85	3	Undirected
220	264	1	Undirected
47	65	1	Undirected
1	236	1	Undirected
209	250	1	Undirected
103	132	3	Undirected
184	192	1	Undirected
61	245	1	Undirected
136	201	1	Undirected
134	331	1	Undirected
76	209	1	Undirected
81	216	1	Undirected
66	82	2	Undirected
188	370	1	Undirected
13	112	1	Undirected
67	226	1	Undirected
87	107	1	Undirected
15	387	1	Undirected
9	110	1	Undirected
23	302	1	Undirected
169	173	1	Undirected
112	248	1	Undirected
35	239	1	Undirected
55	293	1	Undirected
86	88	1	Undirected
160	161	1	Undirected
15	273	1	Undirected
10	182	3	Undirected
58	391	1	Undirected
67	220	1	Undirected
96	215	1	Undirected
31	260	1	Undirected
243	370	1	Undirected
51	52	2	Undirected
1	85	4	Undirected
8	28	1	Undirected
26	118	1	Undirected
98	128	1	Undirected
31	180	1	Undirected
71	96	1	Undirected
7	296	1	Undirected
186	194	1	Undirected
1	190	1	Undirected
68	101	1	Undirected
85	89	5	Undirected
22	111	3	Undirected
45	135	1	Undirected
67	196	1	Undirected
140	158	1	Undirected
370	375	1	Undirected
33	92	3	Undirected
5	140	1	Undirected
183	242	1	Undirected
99	101	1	Undirected
5	268	1	Undirected
129	173	1	Undirected
287	294	1	Undirected
35	316	1	Undirected
222	229	1	Undirected
345	357	1	Undirected
3	326	1	Undirected
73	121	1	Undirected
122	223	1	Undirected
109	192	1	Undirected
104	112	2	Undirected
122	293	1	Undirected
9	77	1	Undirected
7	277	1	Undirected
13	69	1	Undirected
52	188	3	Undirected
51	258	1	Undirected
290	349	1	Undirected
184	185	1	Undirected
4	173	4	Undirected
29	205	1	Undirected
387	395	1	Undirected
150	317	1	Undirected
2	166	1	Undirected
122	365	1	Undirected
154	385	1	Undirected
52	118	1	Undirected
132	203	1	Undirected
36	277	1	Undirected
74	108	1	Undirected
113	194	1	Undirected
114	196	4	Undirected
10	130	1	Undirected
243	359	1	Undirected
63	173	1	Undirected
42	44	1	Undirected
120	136	1	Undirected
23	139	1	Undirected
15	389	1	Undirected
78	86	1	Undirected
189	296	1	Undirected
35	361	1	Undirected
53	389	1	Undirected
122	238	1	Undirected
1	385	1	Undirected
109	196	1	Undirected
109	328	1	Undirected
77	97	1	Undirected
15	86	1	Undirected
217	221	1	Undirected
10	225	1	Undirected
15	62	1	Undirected
241	249	2	Undirected
77	96	2	Undirected
111	134	4	Undirected
94	107	1	Undirected
256	261	1	Undirected
187	209	1	Undirected
136	202	3	Undirected
98	388	1	Undirected
82	123	1	Undirected
126	247	2	Undirected
13	204	1	Undirected
183	193	1	Undirected
60	245	1	Undirected
199	201	1	Undirected
26	99	1	Undirected
24	34	1	Undirected
23	190	2	Undirected
4	240	3	Undirected
84	120	1	Undirected
4	78	6	Undirected
3	100	2	Undirected
5	42	1	Undirected
8	220	1	Undirected
30	173	3	Undirected
308	312	1	Undirected
35	162	1	Undirected
73	99	1	Undirected
150	151	1	Undirected
79	193	1	Undirected
270	278	1	Undirected
136	204	1	Undirected
146	150	1	Undirected
13	373	1	Undirected
78	229	1	Undirected
284	300	1	Undirected
61	243	1	Undirected
