Source	Target	Weight	Type
67	156	1	Undirected
63	111	2	Undirected
48	208	1	Undirected
154	158	1	Undirected
63	138	1	Undirected
17	97	3	Undirected
43	86	3	Undirected
209	287	1	Undirected
129	142	1	Undirected
52	53	1	Undirected
3	72	1	Undirected
11	107	2	Undirected
62	147	1	Undirected
64	68	1	Undirected
37	51	3	Undirected
81	96	1	Undirected
84	137	1	Undirected
77	270	1	Undirected
41	231	1	Undirected
12	156	1	Undirected
261	262	1	Undirected
236	241	1	Undirected
128	224	1	Undirected
12	48	6	Undirected
38	56	1	Undirected
223	224	1	Undirected
20	247	1	Undirected
250	271	1	Undirected
82	216	1	Undirected
91	190	1	Undirected
65	86	3	Undirected
13	31	1	Undirected
26	292	1	Undirected
281	285	1	Undirected
17	272	1	Undirected
243	320	1	Undirected
2	322	1	Undirected
228	248	1	Undirected
21	243	1	Undirected
50	57	7	Undirected
9	92	1	Undirected
28	72	1	Undirected
84	160	1	Undirected
35	98	1	Undirected
128	137	1	Undirected
17	78	2	Undirected
22	53	2	Undirected
31	53	4	Undirected
48	99	1	Undirected
74	97	2	Undirected
60	145	1	Undirected
37	113	1	Undirected
7	80	1	Undirected
111	189	1	Undirected
37	65	6	Undirected
12	47	6	Undirected
120	127	1	Undirected
52	66	2	Undirected
11	26	8	Undirected
74	91	3	Undirected
314	323	1	Undirected
42	209	1	Undirected
1	93	2	Undirected
23	255	1	Undirected
13	27	1	Undirected
326	327	1	Undirected
39	81	5	Undirected
18	102	1	Undirected
75	105	1	Undirected
18	277	1	Undirected
154	156	1	Undirected
37	84	10	Undirected
64	74	1	Undirected
18	231	1	Undirected
77	178	1	Undirected
73	102	1	Undirected
18	41	6	Undirected
1	206	1	Undirected
17	102	1	Undirected
14	20	1	Undirected
27	38	1	Undirected
17	139	1	Undirected
29	31	5	Undirected
16	255	1	Undirected
6	42	8	Undirected
6	77	9	Undirected
47	101	1	Undirected
59	149	1	Undirected
84	162	1	Undirected
60	188	1	Undirected
54	319	1	Undirected
16	56	1	Undirected
77	202	1	Undirected
55	86	2	Undirected
76	104	2	Undirected
12	229	1	Undirected
30	75	1	Undirected
48	317	1	Undirected
38	191	1	Undirected
91	177	1	Undirected
15	57	4	Undirected
277	279	1	Undirected
59	102	1	Undirected
2	102	1	Undirected
12	173	1	Undirected
29	234	1	Undirected
61	89	1	Undirected
84	329	1	Undirected
84	317	1	Undirected
235	251	1	Undirected
140	164	1	Undirected
25	34	1	Undirected
60	187	1	Undirected
42	187	1	Undirected
83	87	4	Undirected
91	263	1	Undirected
5	67	5	Undirected
93	188	1	Undirected
21	94	1	Undirected
121	124	1	Undirected
74	182	1	Undirected
310	311	1	Undirected
41	84	9	Undirected
31	128	2	Undirected
38	318	1	Undirected
63	233	1	Undirected
39	153	1	Undirected
115	123	1	Undirected
136	142	1	Undirected
98	114	1	Undirected
150	249	2	Undirected
60	270	1	Undirected
81	316	1	Undirected
26	249	4	Undirected
18	57	5	Undirected
36	64	1	Undirected
100	128	1	Undirected
2	81	3	Undirected
183	187	1	Undirected
41	70	1	Undirected
48	85	4	Undirected
19	119	1	Undirected
39	199	1	Undirected
29	309	1	Undirected
55	73	2	Undirected
65	298	1	Undirected
42	66	4	Undirected
238	250	1	Undirected
84	224	1	Undirected
46	65	1	Undirected
5	116	2	Undirected
59	290	1	Undirected
65	82	10	Undirected
182	229	1	Undirected
56	73	1	Undirected
87	102	1	Undirected
22	74	2	Undirected
182	235	1	Undirected
22	320	1	Undirected
82	311	1	Undirected
88	116	1	Undirected
274	278	1	Undirected
33	38	4	Undirected
237	246	1	Undirected
66	97	1	Undirected
19	128	2	Undirected
168	169	1	Undirected
81	188	1	Undirected
19	49	10	Undirected
128	227	1	Undirected
97	214	1	Undirected
19	135	1	Undirected
19	222	1	Undirected
11	73	1	Undirected
141	147	1	Undirected
54	86	3	Undirected
19	238	1	Undirected
84	144	1	Undirected
40	77	4	Undirected
77	250	2	Undirected
19	264	2	Undirected
88	182	2	Undirected
230	242	1	Undirected
31	33	4	Undirected
1	306	1	Undirected
150	304	1	Undirected
37	254	1	Undirected
12	214	2	Undirected
36	313	1	Undirected
138	144	1	Undirected
68	319	1	Undirected
49	58	2	Undirected
19	187	1	Undirected
26	88	5	Undirected
287	288	1	Undirected
12	152	1	Undirected
43	272	1	Undirected
13	73	1	Undirected
12	235	1	Undirected
76	224	1	Undirected
34	78	1	Undirected
34	72	1	Undirected
15	137	1	Undirected
68	243	1	Undirected
39	299	1	Undirected
27	44	1	Undirected
150	320	1	Undirected
28	44	1	Undirected
76	218	1	Undirected
12	190	1	Undirected
5	110	1	Undirected
53	96	1	Undirected
119	121	1	Undirected
93	307	1	Undirected
12	85	5	Undirected
63	143	1	Undirected
53	255	1	Undirected
39	59	4	Undirected
86	322	1	Undirected
77	83	9	Undirected
243	325	1	Undirected
79	114	3	Undirected
77	125	1	Undirected
43	275	1	Undirected
4	36	2	Undirected
71	97	2	Undirected
41	237	1	Undirected
91	246	1	Undirected
10	75	1	Undirected
46	57	1	Undirected
33	66	3	Undirected
8	109	1	Undirected
53	235	1	Undirected
11	197	2	Undirected
75	308	1	Undirected
2	302	1	Undirected
16	98	1	Undirected
26	131	2	Undirected
135	139	1	Undirected
197	298	1	Undirected
14	87	1	Undirected
2	25	1	Undirected
83	252	1	Undirected
41	310	1	Undirected
1	73	2	Undirected
82	278	1	Undirected
45	61	1	Undirected
1	245	1	Undirected
225	226	1	Undirected
57	325	1	Undirected
56	69	1	Undirected
32	67	1	Undirected
62	145	1	Undirected
38	113	1	Undirected
82	120	1	Undirected
43	235	1	Undirected
26	117	1	Undirected
207	211	1	Undirected
143	148	1	Undirected
52	110	1	Undirected
39	44	1	Undirected
1	60	3	Undirected
11	265	1	Undirected
9	112	1	Undirected
15	220	1	Undirected
19	237	1	Undirected
17	318	1	Undirected
182	242	2	Undirected
31	149	1	Undirected
58	258	1	Undirected
320	321	1	Undirected
298	302	1	Undirected
37	140	1	Undirected
57	207	1	Undirected
32	44	1	Undirected
29	241	1	Undirected
5	305	1	Undirected
13	32	1	Undirected
101	106	1	Undirected
53	252	1	Undirected
30	63	1	Undirected
48	65	4	Undirected
2	59	3	Undirected
19	74	6	Undirected
47	194	1	Undirected
246	255	1	Undirected
27	41	1	Undirected
7	22	2	Undirected
132	137	1	Undirected
35	105	1	Undirected
135	149	1	Undirected
16	57	3	Undirected
39	89	2	Undirected
19	300	1	Undirected
77	174	1	Undirected
19	67	8	Undirected
114	183	1	Undirected
37	179	1	Undirected
185	190	1	Undirected
3	79	3	Undirected
182	197	2	Undirected
209	293	1	Undirected
34	45	1	Undirected
50	250	2	Undirected
36	268	1	Undirected
74	107	2	Undirected
66	92	1	Undirected
26	183	1	Undirected
41	311	1	Undirected
17	34	1	Undirected
172	175	1	Undirected
16	36	2	Undirected
2	44	1	Undirected
231	239	1	Undirected
5	12	9	Undirected
56	84	1	Undirected
22	111	3	Undirected
201	213	1	Undirected
50	292	1	Undirected
17	107	2	Undirected
101	113	1	Undirected
62	325	1	Undirected
29	47	5	Undirected
114	146	1	Undirected
222	226	1	Undirected
62	317	1	Undirected
165	176	1	Undirected
91	317	1	Undirected
18	61	1	Undirected
21	114	2	Undirected
81	324	1	Undirected
60	261	1	Undirected
107	323	1	Undirected
24	258	1	Undirected
84	135	1	Undirected
82	235	1	Undirected
155	162	1	Undirected
81	322	1	Undirected
42	260	1	Undirected
97	132	1	Undirected
109	232	1	Undirected
298	299	1	Undirected
40	82	4	Undirected
43	218	2	Undirected
62	324	1	Undirected
206	232	1	Undirected
58	82	2	Undirected
2	107	3	Undirected
46	88	1	Undirected
38	83	4	Undirected
54	58	2	Undirected
243	247	1	Undirected
41	44	1	Undirected
71	95	1	Undirected
57	255	1	Undirected
43	146	1	Undirected
46	61	1	Undirected
77	242	2	Undirected
17	63	3	Undirected
57	126	1	Undirected
65	94	1	Undirected
19	204	1	Undirected
29	193	1	Undirected
74	134	1	Undirected
77	164	2	Undirected
9	45	3	Undirected
47	111	2	Undirected
19	233	1	Undirected
21	47	3	Undirected
45	310	1	Undirected
74	121	1	Undirected
39	181	1	Undirected
32	59	1	Undirected
15	105	1	Undirected
42	240	1	Undirected
37	317	1	Undirected
74	298	1	Undirected
234	254	1	Undirected
37	253	1	Undirected
137	142	1	Undirected
15	27	1	Undirected
15	79	2	Undirected
83	112	2	Undirected
76	241	1	Undirected
17	312	1	Undirected
53	136	2	Undirected
60	288	1	Undirected
29	97	3	Undirected
82	320	1	Undirected
47	88	2	Undirected
8	18	2	Undirected
83	316	1	Undirected
16	259	1	Undirected
3	159	1	Undirected
21	35	2	Undirected
22	187	1	Undirected
215	216	1	Undirected
73	113	1	Undirected
234	240	1	Undirected
218	268	1	Undirected
48	204	1	Undirected
8	68	3	Undirected
64	78	1	Undirected
20	254	1	Undirected
20	131	2	Undirected
39	111	3	Undirected
1	44	1	Undirected
34	43	1	Undirected
101	103	1	Undirected
119	122	1	Undirected
60	102	2	Undirected
6	137	1	Undirected
14	81	1	Undirected
42	111	3	Undirected
20	291	1	Undirected
33	209	1	Undirected
230	239	1	Undirected
42	210	1	Undirected
12	87	4	Undirected
103	114	1	Undirected
53	314	1	Undirected
18	235	1	Undirected
39	316	1	Undirected
12	245	1	Undirected
37	103	1	Undirected
24	77	4	Undirected
19	252	4	Undirected
47	138	1	Undirected
243	254	1	Undirected
50	107	2	Undirected
31	324	1	Undirected
32	33	1	Undirected
65	263	1	Undirected
59	135	1	Undirected
82	83	8	Undirected
51	98	1	Undirected
100	148	1	Undirected
71	313	1	Undirected
93	310	1	Undirected
22	94	1	Undirected
141	149	1	Undirected
87	96	1	Undirected
242	275	1	Undirected
28	101	1	Undirected
91	116	1	Undirected
204	208	1	Undirected
12	59	5	Undirected
49	309	1	Undirected
43	162	1	Undirected
42	225	1	Undirected
63	112	2	Undirected
15	19	6	Undirected
25	65	1	Undirected
107	320	1	Undirected
11	24	2	Undirected
53	315	1	Undirected
12	49	10	Undirected
91	129	1	Undirected
132	141	1	Undirected
20	227	1	Undirected
38	107	2	Undirected
75	90	1	Undirected
70	85	1	Undirected
26	166	1	Undirected
47	266	1	Undirected
33	74	2	Undirected
11	55	1	Undirected
32	89	1	Undirected
214	294	1	Undirected
12	138	1	Undirected
100	191	1	Undirected
42	246	1	Undirected
26	198	1	Undirected
60	149	1	Undirected
19	140	2	Undirected
13	42	1	Undirected
49	107	4	Undirected
37	239	1	Undirected
48	62	3	Undirected
53	137	1	Undirected
304	306	1	Undirected
67	71	3	Undirected
12	22	6	Undirected
45	94	1	Undirected
182	188	1	Undirected
4	247	1	Undirected
318	321	1	Undirected
19	303	1	Undirected
54	94	1	Undirected
64	89	1	Undirected
66	183	1	Undirected
314	315	1	Undirected
3	38	2	Undirected
101	131	1	Undirected
49	299	1	Undirected
36	42	4	Undirected
4	99	1	Undirected
242	255	1	Undirected
84	161	1	Undirected
230	233	1	Undirected
25	31	1	Undirected
19	330	1	Undirected
38	319	1	Undirected
3	89	1	Undirected
29	194	1	Undirected
249	251	1	Undirected
3	11	2	Undirected
11	70	1	Undirected
11	317	1	Undirected
97	134	1	Undirected
67	142	2	Undirected
13	58	1	Undirected
9	81	3	Undirected
78	89	2	Undirected
82	264	2	Undirected
19	228	1	Undirected
2	26	5	Undirected
180	181	1	Undirected
82	254	1	Undirected
34	56	1	Undirected
55	95	1	Undirected
77	147	1	Undirected
11	271	1	Undirected
271	275	1	Undirected
39	218	2	Undirected
15	86	2	Undirected
5	271	1	Undirected
17	314	1	Undirected
35	291	1	Undirected
32	73	1	Undirected
41	279	1	Undirected
20	58	3	Undirected
235	239	1	Undirected
47	84	6	Undirected
53	251	1	Undirected
45	108	1	Undirected
35	231	1	Undirected
36	59	3	Undirected
43	108	1	Undirected
71	324	1	Undirected
112	252	1	Undirected
77	331	1	Undirected
53	80	1	Undirected
75	91	3	Undirected
31	91	5	Undirected
51	92	1	Undirected
77	223	1	Undirected
51	87	2	Undirected
50	76	7	Undirected
3	76	4	Undirected
36	77	5	Undirected
39	180	1	Undirected
19	315	1	Undirected
38	95	1	Undirected
53	84	5	Undirected
5	72	1	Undirected
43	140	2	Undirected
12	112	2	Undirected
134	141	1	Undirected
229	235	1	Undirected
95	103	1	Undirected
138	145	1	Undirected
93	301	1	Undirected
76	222	1	Undirected
116	131	1	Undirected
252	272	1	Undirected
8	29	3	Undirected
5	66	2	Undirected
79	82	3	Undirected
20	238	1	Undirected
84	89	2	Undirected
135	150	1	Undirected
15	113	1	Undirected
268	269	1	Undirected
57	87	4	Undirected
6	147	1	Undirected
75	82	5	Undirected
33	48	3	Undirected
3	42	3	Undirected
7	16	2	Undirected
88	306	1	Undirected
73	191	1	Undirected
16	90	1	Undirected
182	325	1	Undirected
43	273	1	Undirected
46	82	1	Undirected
33	41	4	Undirected
41	235	1	Undirected
111	312	1	Undirected
12	180	1	Undirected
63	178	1	Undirected
86	104	1	Undirected
70	90	1	Undirected
21	322	1	Undirected
7	48	2	Undirected
14	90	1	Undirected
180	185	1	Undirected
16	52	2	Undirected
18	39	7	Undirected
43	318	1	Undirected
97	317	1	Undirected
62	262	1	Undirected
77	203	1	Undirected
33	290	1	Undirected
46	50	1	Undirected
22	87	3	Undirected
13	53	1	Undirected
19	320	1	Undirected
104	110	1	Undirected
12	311	1	Undirected
6	108	1	Undirected
11	209	1	Undirected
35	77	4	Undirected
43	303	1	Undirected
60	74	3	Undirected
51	106	1	Undirected
33	49	3	Undirected
48	73	3	Undirected
74	106	1	Undirected
38	312	1	Undirected
73	179	1	Undirected
30	62	1	Undirected
31	218	1	Undirected
26	181	1	Undirected
29	272	1	Undirected
41	150	3	Undirected
142	204	1	Undirected
87	300	1	Undirected
18	225	1	Undirected
35	289	1	Undirected
9	111	2	Undirected
18	79	2	Undirected
26	236	3	Undirected
82	97	4	Undirected
77	268	1	Undirected
43	50	7	Undirected
28	60	2	Undirected
26	122	1	Undirected
57	103	1	Undirected
7	57	2	Undirected
75	95	1	Undirected
230	240	1	Undirected
55	83	2	Undirected
48	314	1	Undirected
35	50	4	Undirected
19	227	1	Undirected
6	32	1	Undirected
73	88	2	Undirected
31	256	1	Undirected
77	120	1	Undirected
111	182	2	Undirected
21	34	1	Undirected
23	88	2	Undirected
39	60	9	Undirected
97	116	1	Undirected
201	214	1	Undirected
1	31	3	Undirected
89	113	1	Undirected
26	143	1	Undirected
20	39	11	Undirected
51	89	2	Undirected
97	143	1	Undirected
79	322	1	Undirected
15	147	1	Undirected
246	252	1	Undirected
83	261	1	Undirected
51	55	2	Undirected
54	306	1	Undirected
36	279	1	Undirected
38	50	3	Undirected
31	48	4	Undirected
49	301	1	Undirected
19	71	4	Undirected
55	81	2	Undirected
11	279	1	Undirected
27	72	1	Undirected
54	323	1	Undirected
15	106	1	Undirected
43	268	1	Undirected
37	81	4	Undirected
3	209	1	Undirected
77	116	4	Undirected
8	103	1	Undirected
93	236	1	Undirected
215	219	1	Undirected
77	183	1	Undirected
48	49	6	Undirected
54	113	1	Undirected
62	74	3	Undirected
38	79	3	Undirected
4	232	1	Undirected
5	229	1	Undirected
3	37	2	Undirected
182	290	1	Undirected
182	245	1	Undirected
84	238	1	Undirected
97	322	1	Undirected
33	45	4	Undirected
65	137	1	Undirected
9	65	3	Undirected
41	78	2	Undirected
83	318	1	Undirected
97	136	1	Undirected
39	323	1	Undirected
29	87	4	Undirected
26	222	1	Undirected
24	60	4	Undirected
20	56	1	Undirected
81	112	1	Undirected
79	258	1	Undirected
18	49	4	Undirected
20	29	10	Undirected
24	76	4	Undirected
84	330	1	Undirected
26	242	2	Undirected
96	154	1	Undirected
17	128	1	Undirected
96	131	1	Undirected
4	52	2	Undirected
30	57	1	Undirected
84	149	1	Undirected
50	83	4	Undirected
15	83	4	Undirected
21	49	3	Undirected
20	241	1	Undirected
23	68	3	Undirected
37	102	2	Undirected
55	111	1	Undirected
4	54	2	Undirected
81	261	1	Undirected
29	46	1	Undirected
39	264	2	Undirected
41	197	1	Undirected
25	30	1	Undirected
314	321	1	Undirected
4	102	1	Undirected
24	263	1	Undirected
59	78	2	Undirected
35	243	2	Undirected
36	80	1	Undirected
25	47	1	Undirected
5	244	1	Undirected
24	52	2	Undirected
1	113	1	Undirected
182	187	1	Undirected
326	332	1	Undirected
31	323	1	Undirected
44	84	1	Undirected
77	264	2	Undirected
25	76	1	Undirected
11	236	1	Undirected
62	249	1	Undirected
34	40	1	Undirected
280	283	1	Undirected
5	99	1	Undirected
12	89	2	Undirected
32	35	1	Undirected
50	221	1	Undirected
229	255	1	Undirected
114	178	1	Undirected
197	292	1	Undirected
70	87	1	Undirected
36	61	1	Undirected
81	183	1	Undirected
94	96	1	Undirected
2	37	3	Undirected
50	287	1	Undirected
229	240	1	Undirected
327	333	1	Undirected
39	157	1	Undirected
