Source	Target	Weight	Type
87	88	1	Undirected
53	99	3	Undirected
45	209	1	Undirected
32	76	1	Undirected
57	148	1	Undirected
17	78	1	Undirected
40	135	2	Undirected
54	211	2	Undirected
3	10	1	Undirected
58	131	2	Undirected
66	74	1	Undirected
1	226	1	Undirected
19	75	2	Undirected
162	163	1	Undirected
105	179	1	Undirected
49	138	1	Undirected
36	65	1	Undirected
141	181	1	Undirected
4	64	1	Undirected
30	169	1	Undirected
11	15	1	Undirected
20	36	1	Undirected
53	62	1	Undirected
94	250	1	Undirected
12	37	1	Undirected
68	80	1	Undirected
41	64	1	Undirected
21	44	1	Undirected
7	134	2	Undirected
197	200	1	Undirected
2	42	2	Undirected
12	47	2	Undirected
19	35	3	Undirected
109	221	1	Undirected
12	52	4	Undirected
16	47	2	Undirected
54	158	1	Undirected
3	150	1	Undirected
21	36	21	Undirected
38	45	1	Undirected
37	55	1	Undirected
39	51	1	Undirected
2	189	1	Undirected
40	149	1	Undirected
43	62	1	Undirected
36	226	1	Undirected
192	195	1	Undirected
33	50	3	Undirected
212	213	1	Undirected
135	159	1	Undirected
135	176	1	Undirected
24	27	7	Undirected
25	29	1	Undirected
21	126	4	Undirected
24	119	1	Undirected
26	52	1	Undirected
28	95	1	Undirected
181	186	1	Undirected
4	60	1	Undirected
52	132	3	Undirected
75	158	1	Undirected
24	253	1	Undirected
30	222	1	Undirected
152	159	1	Undirected
8	14	1	Undirected
56	237	1	Undirected
87	91	1	Undirected
36	234	1	Undirected
21	182	1	Undirected
43	48	1	Undirected
54	166	1	Undirected
24	55	1	Undirected
11	242	1	Undirected
52	65	1	Undirected
160	217	1	Undirected
13	52	1	Undirected
24	211	2	Undirected
7	109	4	Undirected
1	117	1	Undirected
213	214	1	Undirected
59	68	3	Undirected
48	224	1	Undirected
62	99	1	Undirected
30	38	1	Undirected
55	60	1	Undirected
21	30	21	Undirected
52	195	1	Undirected
16	158	1	Undirected
54	251	1	Undirected
109	139	1	Undirected
83	88	1	Undirected
167	172	1	Undirected
3	4	1	Undirected
7	24	10	Undirected
30	257	1	Undirected
6	42	1	Undirected
25	33	4	Undirected
27	48	1	Undirected
54	244	1	Undirected
211	221	1	Undirected
75	154	1	Undirected
36	245	1	Undirected
41	50	2	Undirected
7	110	1	Undirected
21	217	1	Undirected
96	105	1	Undirected
233	234	1	Undirected
21	195	1	Undirected
28	45	2	Undirected
50	66	1	Undirected
25	64	1	Undirected
98	253	1	Undirected
33	53	5	Undirected
50	208	1	Undirected
228	230	1	Undirected
137	147	1	Undirected
52	141	2	Undirected
36	37	1	Undirected
187	234	1	Undirected
47	109	1	Undirected
132	186	1	Undirected
9	126	1	Undirected
58	123	2	Undirected
30	77	5	Undirected
45	132	2	Undirected
56	184	1	Undirected
212	214	1	Undirected
12	165	2	Undirected
18	198	1	Undirected
197	199	1	Undirected
5	13	1	Undirected
4	27	1	Undirected
30	209	2	Undirected
11	35	3	Undirected
11	127	1	Undirected
99	244	1	Undirected
157	158	1	Undirected
185	187	1	Undirected
77	120	1	Undirected
219	223	1	Undirected
22	60	2	Undirected
105	220	1	Undirected
113	116	1	Undirected
98	137	1	Undirected
52	163	1	Undirected
131	230	1	Undirected
1	20	1	Undirected
24	171	1	Undirected
52	182	1	Undirected
25	245	1	Undirected
125	259	1	Undirected
59	221	1	Undirected
161	221	1	Undirected
13	51	1	Undirected
109	135	6	Undirected
54	246	1	Undirected
13	28	1	Undirected
158	161	1	Undirected
58	119	1	Undirected
36	258	1	Undirected
38	44	1	Undirected
105	215	1	Undirected
24	28	10	Undirected
33	230	1	Undirected
1	13	1	Undirected
77	206	1	Undirected
18	22	1	Undirected
126	222	1	Undirected
32	56	1	Undirected
52	245	1	Undirected
30	78	1	Undirected
54	212	1	Undirected
36	212	1	Undirected
204	205	1	Undirected
3	60	2	Undirected
66	108	1	Undirected
22	194	1	Undirected
10	53	1	Undirected
107	116	1	Undirected
59	129	1	Undirected
24	122	1	Undirected
11	184	1	Undirected
210	214	1	Undirected
13	45	1	Undirected
11	171	1	Undirected
30	121	3	Undirected
40	139	1	Undirected
7	44	1	Undirected
35	125	1	Undirected
15	18	1	Undirected
136	144	1	Undirected
1	65	1	Undirected
16	180	2	Undirected
31	132	1	Undirected
53	98	4	Undirected
40	186	1	Undirected
58	138	1	Undirected
21	229	1	Undirected
135	230	1	Undirected
30	129	1	Undirected
5	36	1	Undirected
77	123	1	Undirected
27	195	1	Undirected
30	95	1	Undirected
59	224	1	Undirected
30	229	1	Undirected
16	34	1	Undirected
27	252	1	Undirected
109	184	1	Undirected
142	219	1	Undirected
24	250	1	Undirected
65	75	1	Undirected
66	126	1	Undirected
45	60	2	Undirected
105	201	1	Undirected
25	38	1	Undirected
131	149	2	Undirected
116	163	1	Undirected
30	183	1	Undirected
137	145	1	Undirected
160	191	1	Undirected
77	79	1	Undirected
109	243	1	Undirected
177	186	1	Undirected
5	23	1	Undirected
138	141	1	Undirected
11	163	1	Undirected
166	168	1	Undirected
31	125	1	Undirected
11	174	1	Undirected
123	142	1	Undirected
25	187	2	Undirected
116	134	1	Undirected
2	79	1	Undirected
71	73	1	Undirected
246	247	1	Undirected
10	29	1	Undirected
6	53	1	Undirected
207	214	1	Undirected
16	100	1	Undirected
11	98	5	Undirected
14	20	1	Undirected
30	146	1	Undirected
70	76	1	Undirected
142	151	1	Undirected
37	64	1	Undirected
3	248	1	Undirected
42	219	1	Undirected
36	221	2	Undirected
49	185	1	Undirected
2	55	1	Undirected
121	123	1	Undirected
16	157	1	Undirected
28	235	1	Undirected
36	193	1	Undirected
155	158	1	Undirected
22	122	1	Undirected
8	51	1	Undirected
1	67	1	Undirected
25	79	1	Undirected
66	79	1	Undirected
209	212	1	Undirected
30	248	1	Undirected
11	61	1	Undirected
41	218	1	Undirected
76	104	1	Undirected
32	65	1	Undirected
216	223	1	Undirected
28	31	3	Undirected
1	187	1	Undirected
126	257	1	Undirected
1	48	2	Undirected
23	191	1	Undirected
18	24	4	Undirected
98	161	1	Undirected
8	40	3	Undirected
198	202	1	Undirected
60	165	1	Undirected
36	76	3	Undirected
126	255	1	Undirected
17	134	1	Undirected
190	194	1	Undirected
25	131	2	Undirected
226	228	1	Undirected
41	48	1	Undirected
25	70	1	Undirected
3	135	2	Undirected
3	242	1	Undirected
8	16	2	Undirected
35	43	1	Undirected
56	63	1	Undirected
36	40	7	Undirected
142	206	1	Undirected
22	24	6	Undirected
46	63	1	Undirected
11	21	9	Undirected
13	63	1	Undirected
10	40	1	Undirected
36	153	2	Undirected
75	184	1	Undirected
97	131	1	Undirected
180	188	1	Undirected
109	222	1	Undirected
16	247	1	Undirected
28	89	1	Undirected
28	57	1	Undirected
16	65	1	Undirected
135	259	1	Undirected
49	55	1	Undirected
49	183	1	Undirected
77	122	1	Undirected
30	212	1	Undirected
52	118	1	Undirected
24	105	6	Undirected
131	219	1	Undirected
49	53	4	Undirected
181	185	1	Undirected
112	117	1	Undirected
85	88	1	Undirected
135	137	1	Undirected
17	190	1	Undirected
5	17	1	Undirected
9	32	1	Undirected
22	56	2	Undirected
109	237	1	Undirected
22	51	1	Undirected
24	168	1	Undirected
54	254	1	Undirected
105	153	1	Undirected
1	5	1	Undirected
31	41	1	Undirected
177	183	1	Undirected
54	159	1	Undirected
23	135	3	Undirected
49	247	1	Undirected
28	78	1	Undirected
33	59	4	Undirected
13	40	1	Undirected
58	189	1	Undirected
11	18	2	Undirected
36	77	5	Undirected
52	71	1	Undirected
36	118	1	Undirected
2	187	2	Undirected
142	191	1	Undirected
27	234	1	Undirected
41	131	1	Undirected
59	122	1	Undirected
125	160	1	Undirected
180	185	1	Undirected
105	148	1	Undirected
7	62	1	Undirected
36	218	1	Undirected
59	64	2	Undirected
126	217	1	Undirected
121	134	1	Undirected
19	37	1	Undirected
14	35	1	Undirected
33	37	1	Undirected
30	228	1	Undirected
21	23	9	Undirected
16	167	1	Undirected
24	244	1	Undirected
35	216	1	Undirected
7	189	1	Undirected
40	235	1	Undirected
27	221	1	Undirected
171	173	1	Undirected
97	228	1	Undirected
6	30	1	Undirected
173	176	1	Undirected
39	148	1	Undirected
152	160	1	Undirected
58	205	1	Undirected
5	27	1	Undirected
7	125	2	Undirected
57	126	1	Undirected
174	176	1	Undirected
191	207	1	Undirected
24	69	1	Undirected
26	27	1	Undirected
25	76	1	Undirected
7	13	1	Undirected
54	66	3	Undirected
98	255	1	Undirected
21	235	1	Undirected
59	248	1	Undirected
7	225	1	Undirected
242	243	1	Undirected
3	12	3	Undirected
7	67	1	Undirected
65	72	1	Undirected
45	189	1	Undirected
25	45	1	Undirected
52	53	5	Undirected
2	134	2	Undirected
53	252	1	Undirected
34	64	1	Undirected
5	59	1	Undirected
216	221	1	Undirected
2	132	2	Undirected
28	237	1	Undirected
2	74	1	Undirected
42	45	1	Undirected
21	142	3	Undirected
6	50	1	Undirected
50	57	1	Undirected
18	54	4	Undirected
240	243	1	Undirected
54	143	1	Undirected
31	116	1	Undirected
1	230	1	Undirected
16	199	1	Undirected
228	231	1	Undirected
32	62	1	Undirected
31	48	1	Undirected
30	41	2	Undirected
109	151	2	Undirected
58	94	1	Undirected
53	151	2	Undirected
1	221	1	Undirected
16	106	1	Undirected
134	153	1	Undirected
53	214	1	Undirected
20	26	1	Undirected
24	251	1	Undirected
16	151	2	Undirected
53	204	1	Undirected
36	224	1	Undirected
109	238	1	Undirected
62	105	1	Undirected
54	82	1	Undirected
54	57	2	Undirected
116	132	1	Undirected
23	49	3	Undirected
42	98	2	Undirected
24	29	1	Undirected
24	116	2	Undirected
13	56	1	Undirected
71	76	1	Undirected
21	114	1	Undirected
66	118	1	Undirected
28	239	1	Undirected
33	177	1	Undirected
17	188	1	Undirected
41	49	2	Undirected
98	185	1	Undirected
59	112	1	Undirected
181	188	1	Undirected
68	153	2	Undirected
84	92	1	Undirected
7	39	1	Undirected
73	76	1	Undirected
108	119	1	Undirected
1	71	1	Undirected
3	189	1	Undirected
46	57	1	Undirected
99	195	1	Undirected
224	228	1	Undirected
54	195	1	Undirected
24	209	2	Undirected
75	125	2	Undirected
221	252	1	Undirected
258	259	1	Undirected
49	182	1	Undirected
40	57	2	Undirected
149	217	1	Undirected
64	134	1	Undirected
3	34	1	Undirected
59	225	1	Undirected
49	239	1	Undirected
53	121	1	Undirected
109	134	2	Undirected
38	53	1	Undirected
121	172	1	Undirected
30	58	10	Undirected
8	64	1	Undirected
32	78	1	Undirected
17	31	2	Undirected
16	220	1	Undirected
135	220	1	Undirected
15	24	1	Undirected
180	181	1	Undirected
9	23	1	Undirected
26	131	1	Undirected
17	150	1	Undirected
49	220	1	Undirected
139	141	1	Undirected
11	52	6	Undirected
17	257	1	Undirected
58	75	4	Undirected
113	118	1	Undirected
59	250	1	Undirected
23	39	1	Undirected
75	97	1	Undirected
58	195	1	Undirected
7	37	1	Undirected
28	61	1	Undirected
54	132	5	Undirected
141	191	1	Undirected
19	64	1	Undirected
135	217	1	Undirected
24	134	4	Undirected
56	242	1	Undirected
3	24	10	Undirected
23	30	9	Undirected
129	131	1	Undirected
45	187	1	Undirected
68	77	1	Undirected
30	235	1	Undirected
70	81	1	Undirected
20	39	1	Undirected
27	191	1	Undirected
9	34	1	Undirected
105	221	1	Undirected
59	97	2	Undirected
132	249	1	Undirected
52	233	1	Undirected
58	124	2	Undirected
5	57	1	Undirected
52	161	2	Undirected
2	135	3	Undirected
2	178	1	Undirected
31	34	1	Undirected
16	244	1	Undirected
17	65	1	Undirected
207	215	1	Undirected
2	117	1	Undirected
96	99	1	Undirected
7	50	3	Undirected
12	50	2	Undirected
42	46	1	Undirected
133	167	1	Undirected
18	44	1	Undirected
20	44	1	Undirected
59	150	1	Undirected
24	145	1	Undirected
17	196	1	Undirected
53	177	2	Undirected
30	131	5	Undirected
170	174	1	Undirected
28	151	1	Undirected
68	73	1	Undirected
68	103	1	Undirected
8	29	1	Undirected
52	237	1	Undirected
120	126	1	Undirected
115	131	1	Undirected
36	225	1	Undirected
109	179	1	Undirected
47	241	1	Undirected
14	47	1	Undirected
24	248	1	Undirected
45	51	1	Undirected
161	223	1	Undirected
25	32	2	Undirected
191	195	1	Undirected
53	141	1	Undirected
127	128	1	Undirected
3	147	1	Undirected
31	57	1	Undirected
60	246	1	Undirected
53	180	2	Undirected
40	183	1	Undirected
166	167	1	Undirected
151	161	1	Undirected
23	224	1	Undirected
56	180	1	Undirected
53	195	1	Undirected
109	155	1	Undirected
7	71	1	Undirected
42	158	1	Undirected
87	90	1	Undirected
135	210	1	Undirected
249	253	1	Undirected
7	149	1	Undirected
32	46	1	Undirected
17	243	1	Undirected
239	244	1	Undirected
143	145	1	Undirected
109	211	1	Undirected
99	181	1	Undirected
56	206	1	Undirected
12	21	6	Undirected
11	187	1	Undirected
3	209	1	Undirected
28	66	1	Undirected
11	126	2	Undirected
30	225	1	Undirected
2	103	1	Undirected
24	124	3	Undirected
72	80	1	Undirected
209	252	1	Undirected
31	134	1	Undirected
130	132	1	Undirected
172	238	1	Undirected
10	51	1	Undirected
8	32	1	Undirected
10	36	1	Undirected
17	39	2	Undirected
45	178	1	Undirected
48	62	1	Undirected
45	179	1	Undirected
7	255	1	Undirected
2	10	1	Undirected
21	242	1	Undirected
122	123	1	Undirected
151	207	1	Undirected
22	50	3	Undirected
18	105	2	Undirected
22	161	1	Undirected
23	68	1	Undirected
58	213	1	Undirected
9	43	1	Undirected
83	87	1	Undirected
210	212	1	Undirected
23	173	1	Undirected
16	48	2	Undirected
227	229	1	Undirected
11	26	2	Undirected
36	172	3	Undirected
30	98	12	Undirected
4	51	1	Undirected
50	56	1	Undirected
17	256	1	Undirected
228	232	1	Undirected
40	63	1	Undirected
48	60	1	Undirected
36	68	5	Undirected
68	257	1	Undirected
8	60	1	Undirected
35	38	1	Undirected
52	109	7	Undirected
109	220	1	Undirected
9	15	1	Undirected
22	45	1	Undirected
20	55	1	Undirected
45	64	1	Undirected
5	56	1	Undirected
8	126	1	Undirected
54	56	5	Undirected
11	240	1	Undirected
13	18	1	Undirected
41	215	1	Undirected
53	56	3	Undirected
100	103	1	Undirected
12	54	6	Undirected
121	178	1	Undirected
54	108	1	Undirected
1	249	1	Undirected
30	240	1	Undirected
59	111	1	Undirected
25	50	2	Undirected
135	219	1	Undirected
37	50	1	Undirected
11	202	1	Undirected
21	104	1	Undirected
109	189	1	Undirected
137	144	1	Undirected
127	131	1	Undirected
16	39	1	Undirected
30	238	1	Undirected
143	144	1	Undirected
