Source	Target	Weight	Type
62	259	1	Undirected
39	196	2	Undirected
71	80	1	Undirected
48	106	8	Undirected
331	332	1	Undirected
1	407	1	Undirected
60	92	9	Undirected
330	346	1	Undirected
10	220	1	Undirected
95	402	1	Undirected
270	272	1	Undirected
16	192	1	Undirected
189	207	1	Undirected
209	213	1	Undirected
57	337	1	Undirected
107	111	6	Undirected
16	102	5	Undirected
48	457	1	Undirected
19	178	1	Undirected
78	90	5	Undirected
3	61	1	Undirected
105	358	1	Undirected
29	459	1	Undirected
112	126	1	Undirected
39	134	1	Undirected
34	99	7	Undirected
78	418	1	Undirected
14	163	1	Undirected
99	256	1	Undirected
105	279	5	Undirected
26	99	1	Undirected
150	241	1	Undirected
34	148	1	Undirected
10	218	1	Undirected
14	114	1	Undirected
197	451	1	Undirected
352	377	1	Undirected
288	292	1	Undirected
17	108	12	Undirected
287	293	1	Undirected
120	396	1	Undirected
91	294	1	Undirected
190	216	1	Undirected
50	214	1	Undirected
10	261	1	Undirected
46	180	1	Undirected
1	111	4	Undirected
166	270	1	Undirected
182	222	2	Undirected
62	450	1	Undirected
206	209	1	Undirected
92	103	3	Undirected
142	247	1	Undirected
16	60	8	Undirected
165	440	1	Undirected
185	208	1	Undirected
226	230	1	Undirected
179	214	2	Undirected
60	100	4	Undirected
170	194	1	Undirected
20	272	1	Undirected
92	290	1	Undirected
49	172	2	Undirected
233	244	1	Undirected
82	97	1	Undirected
49	400	1	Undirected
16	76	2	Undirected
45	95	4	Undirected
136	192	1	Undirected
19	191	3	Undirected
188	201	1	Undirected
183	256	1	Undirected
75	186	1	Undirected
378	382	1	Undirected
14	389	1	Undirected
9	59	1	Undirected
294	397	1	Undirected
189	256	1	Undirected
102	346	1	Undirected
13	150	5	Undirected
262	447	1	Undirected
35	219	4	Undirected
57	182	2	Undirected
129	176	1	Undirected
14	390	1	Undirected
10	76	3	Undirected
53	423	1	Undirected
17	140	1	Undirected
8	89	1	Undirected
393	431	1	Undirected
171	200	1	Undirected
107	118	7	Undirected
282	297	1	Undirected
142	440	1	Undirected
21	62	8	Undirected
76	347	1	Undirected
53	80	1	Undirected
35	43	5	Undirected
282	435	1	Undirected
51	160	4	Undirected
26	52	1	Undirected
49	193	1	Undirected
25	67	1	Undirected
50	91	1	Undirected
95	153	6	Undirected
29	181	1	Undirected
14	164	1	Undirected
17	110	1	Undirected
43	129	1	Undirected
19	89	1	Undirected
16	447	1	Undirected
108	435	1	Undirected
31	91	1	Undirected
71	189	3	Undirected
145	153	1	Undirected
39	343	1	Undirected
99	446	1	Undirected
99	174	1	Undirected
149	193	1	Undirected
107	324	1	Undirected
356	385	1	Undirected
21	219	2	Undirected
60	410	1	Undirected
373	386	1	Undirected
225	237	1	Undirected
284	290	1	Undirected
99	102	7	Undirected
1	9	1	Undirected
422	423	1	Undirected
19	209	1	Undirected
82	93	1	Undirected
282	284	1	Undirected
95	102	6	Undirected
8	142	5	Undirected
1	206	3	Undirected
45	66	1	Undirected
82	399	1	Undirected
108	390	1	Undirected
189	198	1	Undirected
42	222	6	Undirected
33	54	1	Undirected
280	290	1	Undirected
188	196	1	Undirected
6	57	1	Undirected
21	120	2	Undirected
150	395	1	Undirected
131	213	1	Undirected
1	422	1	Undirected
8	50	2	Undirected
19	410	1	Undirected
64	177	1	Undirected
78	403	1	Undirected
57	425	1	Undirected
108	317	1	Undirected
15	449	1	Undirected
41	49	1	Undirected
357	376	1	Undirected
99	186	1	Undirected
108	401	2	Undirected
98	157	2	Undirected
184	217	1	Undirected
365	381	1	Undirected
40	191	1	Undirected
195	271	1	Undirected
165	228	1	Undirected
136	336	1	Undirected
136	344	1	Undirected
146	410	1	Undirected
107	136	8	Undirected
130	142	1	Undirected
50	208	1	Undirected
100	403	1	Undirected
111	174	1	Undirected
46	231	1	Undirected
358	369	1	Undirected
14	175	4	Undirected
214	238	1	Undirected
211	409	1	Undirected
42	290	1	Undirected
47	344	1	Undirected
85	138	1	Undirected
17	62	12	Undirected
129	315	1	Undirected
184	402	1	Undirected
262	436	1	Undirected
37	53	1	Undirected
441	442	1	Undirected
129	202	1	Undirected
17	402	1	Undirected
304	320	1	Undirected
1	23	1	Undirected
153	159	1	Undirected
69	93	1	Undirected
33	430	1	Undirected
112	122	1	Undirected
172	183	1	Undirected
150	263	1	Undirected
105	443	1	Undirected
13	110	1	Undirected
122	129	1	Undirected
4	65	1	Undirected
181	193	1	Undirected
60	174	1	Undirected
16	118	3	Undirected
35	282	3	Undirected
103	377	1	Undirected
25	57	1	Undirected
177	191	1	Undirected
163	167	1	Undirected
155	166	2	Undirected
129	139	1	Undirected
81	432	1	Undirected
19	104	1	Undirected
52	168	1	Undirected
42	50	2	Undirected
96	104	1	Undirected
57	466	1	Undirected
101	196	1	Undirected
166	241	1	Undirected
72	83	1	Undirected
36	308	1	Undirected
165	314	1	Undirected
64	457	1	Undirected
404	407	1	Undirected
49	361	1	Undirected
23	33	1	Undirected
51	189	3	Undirected
48	194	3	Undirected
358	363	1	Undirected
94	156	1	Undirected
14	450	1	Undirected
48	452	1	Undirected
170	192	1	Undirected
142	181	1	Undirected
75	282	4	Undirected
17	239	2	Undirected
244	465	1	Undirected
124	134	1	Undirected
108	182	2	Undirected
62	232	1	Undirected
57	446	1	Undirected
393	427	2	Undirected
71	401	2	Undirected
13	118	4	Undirected
17	231	1	Undirected
305	309	1	Undirected
51	375	1	Undirected
111	287	1	Undirected
352	360	1	Undirected
227	236	1	Undirected
40	72	2	Undirected
179	190	1	Undirected
155	339	1	Undirected
92	169	1	Undirected
31	131	1	Undirected
2	41	1	Undirected
99	239	2	Undirected
224	249	1	Undirected
262	404	1	Undirected
13	137	4	Undirected
219	350	1	Undirected
150	198	1	Undirected
35	460	1	Undirected
10	251	1	Undirected
120	222	4	Undirected
111	194	2	Undirected
120	178	1	Undirected
33	328	1	Undirected
10	99	4	Undirected
111	237	1	Undirected
102	149	6	Undirected
39	422	1	Undirected
375	381	1	Undirected
149	442	1	Undirected
90	99	5	Undirected
142	443	1	Undirected
42	391	1	Undirected
3	30	1	Undirected
49	126	1	Undirected
282	419	1	Undirected
99	172	2	Undirected
79	106	1	Undirected
45	190	1	Undirected
238	460	1	Undirected
239	244	1	Undirected
324	327	1	Undirected
370	378	1	Undirected
57	249	1	Undirected
60	391	1	Undirected
95	200	1	Undirected
234	246	1	Undirected
17	65	1	Undirected
91	404	1	Undirected
1	155	4	Undirected
118	337	1	Undirected
18	31	1	Undirected
137	405	1	Undirected
99	398	1	Undirected
175	191	1	Undirected
102	142	5	Undirected
136	285	1	Undirected
75	183	1	Undirected
76	153	3	Undirected
52	106	6	Undirected
20	39	7	Undirected
313	320	1	Undirected
109	139	1	Undirected
64	298	1	Undirected
105	151	1	Undirected
195	393	1	Undirected
2	68	1	Undirected
105	244	2	Undirected
71	187	3	Undirected
105	140	1	Undirected
71	193	1	Undirected
95	258	1	Undirected
208	216	1	Undirected
179	221	1	Undirected
120	198	1	Undirected
49	397	1	Undirected
24	27	1	Undirected
435	439	1	Undirected
251	294	1	Undirected
39	123	3	Undirected
175	195	3	Undirected
400	408	1	Undirected
211	400	1	Undirected
101	458	1	Undirected
41	44	1	Undirected
77	190	1	Undirected
19	264	1	Undirected
238	456	1	Undirected
175	205	1	Undirected
308	322	1	Undirected
51	182	2	Undirected
74	99	1	Undirected
227	230	1	Undirected
107	310	1	Undirected
103	234	1	Undirected
47	206	1	Undirected
176	198	1	Undirected
9	47	1	Undirected
195	446	1	Undirected
172	182	1	Undirected
99	208	1	Undirected
7	54	1	Undirected
21	315	1	Undirected
76	213	1	Undirected
91	146	3	Undirected
107	331	1	Undirected
196	208	1	Undirected
94	204	4	Undirected
39	206	3	Undirected
78	444	1	Undirected
55	214	2	Undirected
85	282	1	Undirected
137	317	1	Undirected
8	171	1	Undirected
106	181	1	Undirected
60	66	1	Undirected
74	82	1	Undirected
328	348	1	Undirected
160	221	1	Undirected
1	81	5	Undirected
102	340	1	Undirected
76	194	1	Undirected
82	108	2	Undirected
356	384	1	Undirected
91	217	1	Undirected
64	81	4	Undirected
78	146	3	Undirected
131	218	1	Undirected
71	119	1	Undirected
3	42	1	Undirected
137	281	1	Undirected
30	41	1	Undirected
55	129	3	Undirected
71	276	1	Undirected
8	22	6	Undirected
279	414	1	Undirected
19	436	1	Undirected
160	449	1	Undirected
36	57	8	Undirected
150	153	3	Undirected
3	48	1	Undirected
302	305	1	Undirected
195	406	1	Undirected
102	269	1	Undirected
100	402	1	Undirected
234	241	1	Undirected
352	364	1	Undirected
91	396	1	Undirected
45	399	1	Undirected
105	409	1	Undirected
42	196	2	Undirected
13	86	1	Undirected
22	172	1	Undirected
24	94	6	Undirected
21	218	1	Undirected
32	40	1	Undirected
219	386	1	Undirected
42	147	1	Undirected
70	74	1	Undirected
51	91	6	Undirected
136	202	1	Undirected
301	327	1	Undirected
45	166	2	Undirected
42	221	1	Undirected
10	207	1	Undirected
88	244	1	Undirected
35	249	1	Undirected
142	408	1	Undirected
46	164	1	Undirected
57	428	1	Undirected
405	406	1	Undirected
96	281	1	Undirected
45	457	1	Undirected
155	181	1	Undirected
202	206	1	Undirected
256	267	1	Undirected
204	402	1	Undirected
62	146	5	Undirected
123	396	1	Undirected
157	206	2	Undirected
108	164	1	Undirected
75	163	1	Undirected
75	406	1	Undirected
105	131	9	Undirected
129	170	1	Undirected
17	81	5	Undirected
350	366	1	Undirected
50	160	1	Undirected
71	160	5	Undirected
116	128	1	Undirected
1	180	1	Undirected
353	365	1	Undirected
5	68	1	Undirected
189	267	1	Undirected
238	426	1	Undirected
233	236	1	Undirected
42	334	1	Undirected
71	465	1	Undirected
228	240	1	Undirected
60	150	6	Undirected
36	304	1	Undirected
117	416	1	Undirected
75	190	1	Undirected
85	117	1	Undirected
108	465	1	Undirected
81	182	1	Undirected
152	335	1	Undirected
155	192	1	Undirected
34	226	1	Undirected
21	83	1	Undirected
34	121	1	Undirected
350	374	1	Undirected
14	299	1	Undirected
27	29	1	Undirected
174	214	1	Undirected
229	390	1	Undirected
129	222	1	Undirected
32	63	1	Undirected
51	177	1	Undirected
20	337	1	Undirected
120	221	1	Undirected
33	210	1	Undirected
78	201	1	Undirected
52	183	1	Undirected
381	382	1	Undirected
99	182	2	Undirected
60	346	1	Undirected
160	244	1	Undirected
22	42	9	Undirected
91	228	1	Undirected
219	372	1	Undirected
118	334	1	Undirected
279	405	1	Undirected
22	259	1	Undirected
293	294	1	Undirected
24	57	10	Undirected
165	396	1	Undirected
331	342	1	Undirected
62	252	1	Undirected
71	400	1	Undirected
111	309	1	Undirected
46	58	1	Undirected
95	179	2	Undirected
142	234	1	Undirected
102	171	1	Undirected
157	194	1	Undirected
300	321	1	Undirected
120	130	1	Undirected
202	208	1	Undirected
110	118	1	Undirected
4	6	1	Undirected
6	31	1	Undirected
91	192	1	Undirected
71	450	1	Undirected
129	152	1	Undirected
5	41	1	Undirected
46	123	1	Undirected
368	384	1	Undirected
24	434	1	Undirected
84	88	1	Undirected
120	351	1	Undirected
16	21	5	Undirected
40	54	1	Undirected
211	396	1	Undirected
13	464	1	Undirected
55	433	1	Undirected
184	406	1	Undirected
35	432	2	Undirected
162	166	1	Undirected
136	341	1	Undirected
88	312	1	Undirected
184	198	1	Undirected
48	189	3	Undirected
301	315	1	Undirected
96	407	1	Undirected
40	407	1	Undirected
184	401	1	Undirected
106	238	3	Undirected
88	169	1	Undirected
29	157	3	Undirected
102	267	1	Undirected
150	258	1	Undirected
111	440	1	Undirected
64	65	1	Undirected
219	354	1	Undirected
194	448	1	Undirected
1	89	1	Undirected
1	88	1	Undirected
42	440	1	Undirected
165	426	1	Undirected
64	165	7	Undirected
42	401	2	Undirected
9	41	1	Undirected
5	10	1	Undirected
111	370	1	Undirected
62	120	5	Undirected
118	284	1	Undirected
19	149	6	Undirected
5	23	1	Undirected
131	448	1	Undirected
131	199	1	Undirected
207	211	1	Undirected
180	214	1	Undirected
284	298	1	Undirected
57	447	1	Undirected
92	101	7	Undirected
285	411	1	Undirected
2	37	1	Undirected
196	273	1	Undirected
106	161	1	Undirected
46	159	1	Undirected
278	279	1	Undirected
95	155	4	Undirected
21	462	1	Undirected
34	206	3	Undirected
114	117	1	Undirected
57	346	1	Undirected
340	344	1	Undirected
13	37	1	Undirected
42	278	2	Undirected
160	422	1	Undirected
238	428	1	Undirected
224	237	1	Undirected
153	411	1	Undirected
108	212	3	Undirected
102	239	2	Undirected
231	243	1	Undirected
183	196	1	Undirected
108	334	1	Undirected
35	210	1	Undirected
197	210	1	Undirected
23	50	1	Undirected
21	155	4	Undirected
57	93	1	Undirected
53	395	1	Undirected
36	64	5	Undirected
19	95	7	Undirected
98	146	2	Undirected
185	206	1	Undirected
45	123	3	Undirected
19	189	2	Undirected
108	201	1	Undirected
21	326	1	Undirected
25	30	1	Undirected
282	287	1	Undirected
57	332	1	Undirected
60	465	1	Undirected
107	202	1	Undirected
92	153	5	Undirected
294	407	1	Undirected
393	433	1	Undirected
165	205	1	Undirected
137	387	1	Undirected
111	286	1	Undirected
175	436	1	Undirected
24	180	1	Undirected
94	461	1	Undirected
95	157	3	Undirected
211	442	1	Undirected
52	345	1	Undirected
240	246	1	Undirected
129	198	1	Undirected
78	85	3	Undirected
57	188	1	Undirected
150	432	1	Undirected
152	333	1	Undirected
219	385	1	Undirected
60	257	1	Undirected
106	451	2	Undirected
64	210	1	Undirected
14	15	5	Undirected
304	306	1	Undirected
13	274	1	Undirected
306	307	1	Undirected
108	184	2	Undirected
22	53	9	Undirected
49	426	1	Undirected
103	365	1	Undirected
23	41	1	Undirected
195	417	1	Undirected
3	50	1	Undirected
88	242	1	Undirected
356	365	1	Undirected
80	99	1	Undirected
91	171	1	Undirected
194	213	1	Undirected
360	380	1	Undirected
204	274	1	Undirected
37	46	1	Undirected
238	466	1	Undirected
11	57	1	Undirected
201	221	1	Undirected
96	410	1	Undirected
94	270	1	Undirected
14	178	1	Undirected
13	207	1	Undirected
40	59	1	Undirected
74	89	1	Undirected
96	107	5	Undirected
35	276	1	Undirected
212	427	1	Undirected
195	215	1	Undirected
214	392	1	Undirected
155	263	1	Undirected
51	332	1	Undirected
42	156	1	Undirected
52	157	3	Undirected
52	169	1	Undirected
81	217	1	Undirected
107	164	1	Undirected
69	85	1	Undirected
137	228	1	Undirected
51	120	5	Undirected
64	155	4	Undirected
17	38	1	Undirected
15	108	4	Undirected
189	387	2	Undirected
34	79	1	Undirected
3	4	1	Undirected
111	193	1	Undirected
91	194	3	Undirected
145	147	1	Undirected
116	140	1	Undirected
33	64	6	Undirected
14	91	7	Undirected
106	249	1	Undirected
71	342	1	Undirected
401	406	1	Undirected
46	288	1	Undirected
113	141	1	Undirected
103	354	1	Undirected
136	157	2	Undirected
1	2	1	Undirected
43	47	3	Undirected
105	352	1	Undirected
211	440	1	Undirected
352	356	1	Undirected
292	293	1	Undirected
40	48	7	Undirected
201	214	1	Undirected
88	375	1	Undirected
29	273	1	Undirected
165	280	1	Undirected
97	99	1	Undirected
196	200	1	Undirected
48	206	2	Undirected
88	309	1	Undirected
129	220	1	Undirected
7	13	1	Undirected
176	203	1	Undirected
24	435	2	Undirected
45	219	3	Undirected
102	207	1	Undirected
120	256	1	Undirected
57	326	1	Undirected
160	195	2	Undirected
35	274	1	Undirected
170	172	1	Undirected
53	208	1	Undirected
120	343	1	Undirected
245	250	1	Undirected
146	183	2	Undirected
108	466	1	Undirected
101	243	2	Undirected
422	426	1	Undirected
82	222	2	Undirected
150	391	1	Undirected
46	461	1	Undirected
175	437	1	Undirected
14	337	1	Undirected
129	234	1	Undirected
55	77	1	Undirected
17	185	1	Undirected
129	456	1	Undirected
91	393	1	Undirected
2	34	1	Undirected
371	375	1	Undirected
3	10	1	Undirected
374	375	1	Undirected
8	40	7	Undirected
39	151	1	Undirected
75	185	1	Undirected
387	391	1	Undirected
72	427	1	Undirected
160	428	1	Undirected
85	188	1	Undirected
123	264	1	Undirected
13	462	1	Undirected
42	435	2	Undirected
217	221	1	Undirected
20	200	1	Undirected
238	421	1	Undirected
64	454	1	Undirected
14	96	7	Undirected
35	221	1	Undirected
181	194	1	Undirected
75	286	1	Undirected
21	108	10	Undirected
172	186	1	Undirected
182	191	1	Undirected
119	137	1	Undirected
118	299	1	Undirected
31	44	1	Undirected
1	217	1	Undirected
120	354	1	Undirected
85	135	1	Undirected
173	212	1	Undirected
129	309	1	Undirected
95	458	1	Undirected
21	308	1	Undirected
52	177	1	Undirected
39	281	1	Undirected
111	404	1	Undirected
106	186	1	Undirected
53	97	1	Undirected
33	212	3	Undirected
105	148	1	Undirected
120	219	4	Undirected
152	345	1	Undirected
21	50	2	Undirected
10	38	1	Undirected
15	66	1	Undirected
75	458	1	Undirected
40	236	1	Undirected
87	401	1	Undirected
45	465	1	Undirected
102	104	1	Undirected
77	200	1	Undirected
350	362	1	Undirected
22	64	4	Undirected
62	413	1	Undirected
137	306	1	Undirected
57	305	1	Undirected
35	194	3	Undirected
282	453	1	Undirected
211	465	1	Undirected
61	68	1	Undirected
22	346	1	Undirected
40	218	1	Undirected
31	188	1	Undirected
147	160	1	Undirected
243	435	1	Undirected
42	319	1	Undirected
53	300	1	Undirected
16	43	3	Undirected
111	129	8	Undirected
71	397	1	Undirected
14	97	1	Undirected
52	407	1	Undirected
142	410	1	Undirected
86	89	1	Undirected
96	277	1	Undirected
76	157	2	Undirected
108	411	1	Undirected
29	447	1	Undirected
123	407	1	Undirected
11	64	1	Undirected
46	120	2	Undirected
360	382	1	Undirected
33	422	1	Undirected
436	440	1	Undirected
342	343	1	Undirected
149	444	1	Undirected
85	87	2	Undirected
57	229	5	Undirected
189	193	1	Undirected
105	283	1	Undirected
53	347	1	Undirected
129	352	1	Undirected
49	272	1	Undirected
30	66	1	Undirected
16	400	1	Undirected
46	144	2	Undirected
85	91	4	Undirected
312	325	1	Undirected
34	278	1	Undirected
55	244	1	Undirected
90	200	1	Undirected
118	253	1	Undirected
67	68	1	Undirected
94	152	1	Undirected
43	397	1	Undirected
111	364	1	Undirected
62	442	1	Undirected
101	233	1	Undirected
51	279	2	Undirected
40	107	8	Undirected
96	180	1	Undirected
49	65	1	Undirected
105	449	1	Undirected
195	405	1	Undirected
40	163	1	Undirected
20	111	3	Undirected
8	166	2	Undirected
353	364	1	Undirected
42	200	1	Undirected
119	131	1	Undirected
10	56	1	Undirected
45	390	1	Undirected
86	205	1	Undirected
219	376	1	Undirected
34	108	10	Undirected
106	174	1	Undirected
107	433	1	Undirected
383	385	1	Undirected
209	222	1	Undirected
39	269	1	Undirected
17	389	1	Undirected
52	159	1	Undirected
73	80	1	Undirected
53	452	1	Undirected
45	172	1	Undirected
146	204	3	Undirected
17	19	8	Undirected
299	304	1	Undirected
120	261	1	Undirected
399	403	1	Undirected
33	416	1	Undirected
117	165	2	Undirected
103	161	1	Undirected
118	249	1	Undirected
173	197	1	Undirected
84	99	1	Undirected
77	182	1	Undirected
64	401	1	Undirected
420	425	1	Undirected
137	225	1	Undirected
31	196	1	Undirected
79	96	1	Undirected
108	139	1	Undirected
98	193	1	Undirected
16	95	5	Undirected
293	297	1	Undirected
34	87	4	Undirected
17	102	6	Undirected
108	168	1	Undirected
15	211	2	Undirected
22	63	1	Undirected
35	359	1	Undirected
4	23	1	Undirected
45	341	1	Undirected
303	320	1	Undirected
165	459	1	Undirected
287	288	1	Undirected
155	405	1	Undirected
203	204	1	Undirected
42	294	2	Undirected
308	315	1	Undirected
282	430	1	Undirected
355	368	1	Undirected
278	290	1	Undirected
230	232	1	Undirected
90	105	6	Undirected
153	457	1	Undirected
15	26	1	Undirected
51	201	1	Undirected
131	403	1	Undirected
206	408	1	Undirected
387	432	1	Undirected
48	154	1	Undirected
149	299	1	Undirected
160	185	1	Undirected
10	257	1	Undirected
39	111	8	Undirected
24	277	1	Undirected
78	204	3	Undirected
105	329	1	Undirected
33	270	1	Undirected
174	206	1	Undirected
52	269	1	Undirected
155	217	1	Undirected
118	412	1	Undirected
105	174	1	Undirected
21	65	1	Undirected
109	120	1	Undirected
17	335	1	Undirected
46	432	2	Undirected
